1492	Yang, Hu & Xia, 1988	Bryozoans from Late Devonian and Early Carboniferous of central Hunan		
1493	Anstey & Pachut, 2004	Cladistic and phenetic recognition ... Peronopora		
1494	Morozova, 2004	New Early Permian Bryozoans of Eastern Australia		
1495	d'Orbigny, 1842	Voyage dans l'Amerique Meridionale -paleontologie		
1496	Guha & Senthil Nathan, 1990	Onychocellids ...of South India		
1497	Gorjunova, 2004	Morphology... Rhombotrypella		
1498	Canu, 1908	Iconographie des bryozoaires ...Argentine Part I		
1499	Canu, 1911	Iconographie des bryozoaires ...Argentine Part II		
1500	Pizzaferri, 2004	Nuove specie e nuove presenze ... Emilia occidentale		
1501	Bassler, 1934	Notes on fossil and Recent Bryozoa		
1502	Canu, 1907	Bryozoaires des terrains tertiaires...Paris		
1503	Lamouroux, 1824	Encyclopedie methodique		
1504	Bock & Cook, 2004	A review of Australian Conescharellinidae		
1505	Canu, 1908a	Bryozoaires des terrains tertiaires...Paris		
1506	Canu, 1909	Bryozoaires des terrains tertiaires...Paris		
1507	Canu, 1922	Bryozoaires..Paleontologie de Madagascar		
1508	Tilbrook & Cook, 2004	Petraliellidae...from Queensland, Australia		
1509	Bolton & Cuffey, 2005	Bryozoa of the Romaine and Mingan Formations		
1510	Ernst, 2005	Lower Carboniferous Bryozoa...Sauerland, Germany		
1511	Grischenko & Mawatari, 2005	Oschurkovia...		
1512	Snell, 2004	Bryozoa from the Much Wenlock Limestone		
1513	Rosso, 2005	Metrarabdotos from Plio-Pleistocene of southern Italy		
1514	Michelin, 1843	Iconographie zoophytologique, 73-104		
1515	Michelin, 1848	Iconographie zoophytologique, 329-348		
1516	Branch & Hayward, 2005	New species...Marion and Prince Edward Islands		
1517	Winston, 2005	Redescription and revision of Smitt's Floridan Bryozoa		
1518	Dick, Grischenko & Mawatari, 2005	Intertidal Bryozoa of Ketchikan, Alaska		
1519	Grischenko & Gordon, 2004	New cheilostome bryozoans from the Middle Miocene of Hokkaido...		
1520	Robertson, 1900			
1521	d'Orbigny, 1841	Voyage, livr,56, pl.1,3,5,		
1522	d'Orbigny, 1842b	Voyage, livr,57-9, pl.2,4,6-13,		
1523	d'Orbigny, 1851a	PFTC Plates 651-700		
1524	Nekhoroshev, 1932	Die Bryozoen des deutschen Unterkarbons		
1525	Snyder & Gilmour, 2006	New fenestrate Bryozoa of the Gerster Limestone...		
1526	Tilbrook, 2006	Cheilostomatous Bryozoa from the Solomon Islands		
1527	Taylor & McKinney, 2006	Cretaceous Bryozoa from the Campanian and Maastrichtian...		
1528	Ernst, Senowbari & Hamedani, 2007	Lower Permian Bryozoa from Ellesmere Island		22/01/2008
1529	Cheetham, Sanner, & Jackson, 2007	Metrarabdotos and related genera...Tropical America		
1530	Schmidt, 2007 	Australian Cenozoic Bryozoa 2:...Bonellina	7/7/2007	7/06/2007
1531	Amui & Kaselowsky, 2006	Bryozoa from the Gulf of Aden ...		
1532	Gilmour, 2007	New Carboniferous Bryozoa of the Bird Spring Formation, southern Nevada	7/06/2007	7/06/2007
1533	Gorjunova & Lavrentjeva, 2007	New Bryozoans from the Devonian-Carboniferous Boundary Beds of Transcaucasia	7/06/2007	7/06/2007
1534	Viskova, 2007	New Bryozoans (Stenolaemata) from the Middle Jurassic of Moscow City and the Moscow Region	7/06/2007	7/06/2007
1535	Koromyslova, 2007	Morphogenesis, Phylogenetic Relationships, and Distribution of the Bryozoans of the Genus Orbipora	7/06/2007	7/06/2007
1536	Kuklinski & Taylor, 2006	A new genus and some cryptic species of Arctic and boreal calloporid cheilostome bryozoans	17/09/2007	17/09/2007
1537	Grischenko, Dick & Mawatari, 2007	Diversity and taxonomy of intertidal Bryozoa (Cheilostomata) at Akkeshi Bay, Hokkaido, Japan	17/09/2007	18/01/2008
1538	de Blauwe, 2006	Bryozoa on shells from the Kwintebank...(Belgium)	17/09/2007	18/01/2008
1539	de Blauwe, 2006a	On the taxonomy and distribution of the family Pacifincolidae...	18/01/2008	18/01/2008
1540	Taylor & Gordon, 2007	Bryozoans from the Late Cretaceous Kahuitara Tuff of the Chatham Islands...	18/01/2008	18/01/2008
1541	Suttner & Ernst, 2007	Upper Ordovician bryozoans of the Pin Formation	21/01/2008	21/01/2008
1542	Xia, Zhang & Wang, 2007	The oldest bryozoans - new evidence...	21/01/2008	28/03/2008
1543	Ernst, Taylor & Wilson, 2007	Ordovician bryozoans from the Kanosh Formation (Whiterockian) of Utah, USA	21/01/2008	22/01/2008
1544	Souto, Fernandez-Pulpeiro & Reverter-Gil, 2007	Bryozoans of the expeditions of the Pourquoi Pas?...	22/01/2008	22/01/2008
1545	Guha & Gopikrishna, 2007	Some fossil ascophoran bryozoan taxa from ...western Kachchh, India	29/02/2008	28/03/2008
1546	Guha & Gopikrishna, 2007a	New smittinid species from ...western Kachchh, India	6/03/2008	28/03/2008
1547	Guha & Gopikrishna, 2007b	New celleporid species from Tertiary deposits of western Kachchh	6/03/2008	28/03/2008
1548	Guha & Gopikrishna, 2007c	Cyclostome Bryozoa from the (Eocene) Lutetian of Western Kachchh, Gujarat	6/03/2008	28/03/2008
1549	Guha & Gopikrishna, 2007d	New fossil steginoporellid and schizoporellid species from the Tertiary sequences of Western Kachchh, Gujarat	6/03/2008	28/03/2008
1550	Guha & Gopikrishna, 2007e	New calloporid species from Tertiary sequences of western Kachchh, Gujarat	6/03/2008	28/03/2008
1551	Berning & Kuklinski, 2008	North-east Atlantic and Mediterranean specis of the fenus Buffonellaria	28/03/2008	28/03/2008
1552	Linnaeus, 1761	Fauna Suecica, Class 6. Vermes	29/03/2008	29/03/2008
1553	Gordon & Taylor, 2008	Systematics of the bryozoan genus Macropora (Cheilostomata)	26/04/2008	2/10/2008
1554	Winston, 2004	Bryozoans from Belize	16/06/2008	16/06/2008
1555	Berning, Tilbrook & Rosso, 2008	 Revision of the ... Herentia and Therenia...	16/06/2008	2/10/2008
1556	Manzoni, 1878	Briozoi fossili del Miocene d'Austria ed Ungheria 3. partie	30/07/2008	30/07/2008
1557	Ostrovsky & Taylor, 2005	Brood chambers constructed from spines in fossil and Recent cheilostome bryozoans	2/10/2008	2/10/2008
1558	Ostrovsky & Taylor, 2004	Systematics of Upper Cretaceous calloporid bryozoans with primitive spinose ovicells	3/10/2008	3/10/2008
1559	Gordon, Hossain & Wood, 2007	The known and anticipated bryozoan diversity of Bangladesh	3/10/2008	29/12/2008
1562	Nikulina, 2007	Einhornia, a new genus for electrids formerly classified as the Electra crustulenta species group (Bryozoa, Cheilostomata) 	2/02/2009	2/02/2009
1563	Nikulina, 2008	Electra scuticifera sp. nov.: Redescription of Electra pilosa from New Zealand as a new species (Bryozoa, Cheilostomata)	2/02/2009	2/02/2009
1560	Ulrich, 1879b	Description of a new genus and some new species of bryozoans from the Cincinnatian Group	15/12/2008	15/12/2008
1561	Gordon, 2009	New bryozoan taxa from a new marine conservation area in New Zealand, with a checklist of Bryozoa from Greater Cook Strait	29/01/2009	29/01/2009
9999	Temporary for synonyms			
