SpeciesID	Current_name	Author	FAMCODE	Recent	Remarks	Date_created	Date_modified	html_page	first_name	OK	Status
17430	Scrupocellaria prolifera	(d'Orbigny, 1853)	202	0			23/05/2010		Scrupocellaria	1	
3249	Scrupocellaria pugnax	Osburn, 1950	202	1	ZR1950		23/05/2010		Scrupocellaria	1	
2621	Scrupocellaria pusilla	(Smitt, 1872)	202	1			23/05/2010		Scrupocellaria	1	
5528	Scrupocellaria raigadensis	Badve & Sonar, 1997	202	0	ZR1997/98-006		23/05/2010		Scrupocellaria	1	
16412	Scrupocellaria rathbuni	Canu & Bassler, 1920	202	0	ZR1920		23/05/2010		Scrupocellaria	1	
4398	Scrupocellaria regularis	Osburn, 1940	202	1	ZR1942; n.n. for S cervicornis Smitt non Busk		23/05/2010		Scrupocellaria	1	
575	Scrupocellaria reptans	(Linnaeus, 1758)	202	1	check 1767		23/05/2010		Scrupocellaria	1	
16413	Scrupocellaria resseri	Canu & Bassler, 1920	202	0	ZR1920		23/05/2010		Scrupocellaria	1	
3916	Scrupocellaria rostrata	Malecki, 1980	202	0	ZR1980-097		23/05/2010		Scrupocellaria	1	
576	Scrupocellaria scabra	(van Beneden, 1848)	202	1			23/05/2010		Scrupocellaria	1	
6090	Scrupocellaria scabra paenulata	Norman, 1903	202	1			23/05/2010		Scrupocellaria	1	
595	Scrupocellaria scrupea	Busk, 1852	202	1			23/05/2010		Scrupocellaria	1	
577	Scrupocellaria scruposa	(Linnaeus, 1758)	202	1			23/05/2010		Scrupocellaria	1	
5723	Scrupocellaria scruposa puelcha	(d'Orbigny, 1841)	202	1	ZR1988/89-067		23/05/2010		Scrupocellaria	1	
1472	Scrupocellaria securifera	Busk, 1884	202	1			23/05/2010		Scrupocellaria	1	
1470	Scrupocellaria serrata	Waters, 1909	202	1			23/05/2010		Scrupocellaria	1	
14024	Scrupocellaria sinuosa	Canu & Bassler, 1927	202	1	ZR1928		23/05/2010		Scrupocellaria	1	
114	Scrupocellaria spatulata	(d'Orbigny, 1851)	202	1			23/05/2010	bryozoa.net/cheilostomata/candidae/scrupocellaria_spatulata.html	Scrupocellaria	1	
3683	Scrupocellaria spatulatoidea	Liu, 1980	202	1	ZR1981-067		23/05/2010		Scrupocellaria	1	
11233	Scrupocellaria spinigera	Osburn, 1950	202	1	ZR1950		23/05/2010		Scrupocellaria	1	
11234	Scrupocellaria talonis	Osburn, 1950	202	1	ZR1950		23/05/2010		Scrupocellaria	1	
16414	Scrupocellaria triangulata	Canu & Bassler, 1920	202	0	ZR1920		23/05/2010		Scrupocellaria	1	
16616	Scrupocellaria tridentata	Waters, 1918	202	1	ZR1918		23/05/2010		Scrupocellaria	1	
13727	Scrupocellaria ulrichi	Canu & Bassler, 1929	202	1	ZR1929		23/05/2010		Scrupocellaria	1	
3250	Scrupocellaria unguiculata	Osburn, 1950	202	1	ZR1950		23/05/2010		Scrupocellaria	1	
3684	Scrupocellaria unicornis	Liu, 1980	202	1	ZR1981-067		23/05/2010		Scrupocellaria	1	
3302	Scrupocellaria uniseriata	Liu, 1984	202	1	ZR1985-083		23/05/2010		Scrupocellaria	1	
2549	Scrupocellaria varians	Hincks, 1882	202	1			23/05/2010		Scrupocellaria	1	
16415	Scrupocellaria vaughani	Canu & Bassler, 1920	202	0	ZR1920		23/05/2010		Scrupocellaria	1	
16416	Scrupocellaria williardi	Canu & Bassler, 1920	202	0	ZR1920		23/05/2010		Scrupocellaria	1	
2675	Scrupocellarinella rostrata	d'Hondt & Schopf, 1984	202	1	ZR1985-042		23/05/2010		Scrupocellarinella	1	
8782	Orthoscuticella fusiformis	(Powell, 1967)	294	1	ZR1967		23/05/2010		Orthoscuticella	1	
1787	Scuticella plagiostoma	(Busk, 1852)	294	1			23/05/2010		Scuticella	1	
12345	Talivittaticella sacculata	(Busk, 1884)	294	1	ZR1935 possibly Talivittaticella		23/05/2010		Talivittaticella	1	
2645	Securiflustra bifoliata	(d'Hondt, 1981)	146	1	ZR1982-083		23/05/2010		Securiflustra	1	
546	Securiflustra securifrons	(Pallas, 1766)	146	1	ZR1942		23/05/2010		Securiflustra	1	
18475	Seguenziella manzonii	(Seguenza, 1880) or 1879		0			23/05/2010		Seguenziella	1	
1237	Selenaria auricularia	Canu & Bassler, 1923	162	0	ZR1923		23/05/2010		Selenaria	1	
1240	Selenaria bimorphocella	Maplestone, 1904	162	1			23/05/2010		Selenaria	1	
14211	Selenaria cognata	Bock & Cook, 1999	162	0	ZR2001-013		23/05/2010		Selenaria	1	
1263	Selenaria concinna	Tenison Woods, 1880	162	1			23/05/2010		Selenaria	1	
1261	Selenaria dentata	Cook & Chimonides, 1987	162	0	ZR1987/88-036		23/05/2010		Selenaria	1	
1267	Selenaria exasperans	Cook & Chimonides, 1987	162	1	ZR1987/88-036		23/05/2010		Selenaria	1	
1262	Selenaria hexagonalis	Maplestone, 1904	162	1			23/05/2010		Selenaria	1	
1248	Selenaria initia	(Waters, 1883)	162	1			23/05/2010		Selenaria	1	
16704	Selenaria kayae	Conroy, Cook & Bock, 2001	162	1	ZR2001-020		23/05/2010		Selenaria	1	
1265	Selenaria kompseia	Cook & Chimonides, 1987	162	1	ZR1987/88-036		23/05/2010		Selenaria	1	
14215	Selenaria lacunosa	Bock & Cook, 1999	162	0	ZR2001-013		23/05/2010		Selenaria	1	
1245	Selenaria lucens	MacGillivray, 1895	162	0			23/05/2010		Selenaria	1	
26	Selenaria maculata	(Busk, 1852)	162	1			23/05/2010		Selenaria	1	
1264	Selenaria maplestonei	Cook & Chimonides, 1987	162	1	ZR1987/88-036		23/05/2010		Selenaria	1	
16705	Selenaria meganae	Conroy, Cook & Bock, 2001	162	1	ZR2001-020		23/05/2010		Selenaria	1	
1247	Selenaria minor	Maplestone, 1911	162	1			23/05/2010		Selenaria	1	
14214	Selenaria mutabilis	Bock & Cook, 1999	162	0	ZR2001-013		23/05/2010		Selenaria	1	
1246	Selenaria occidenta	Cook & Chimonides, 1985	162	1	ZR1985-035		23/05/2010		Selenaria	1	
1249	Selenaria otwayensis	Maplestone, 1904	162	0			23/05/2010		Selenaria	1	
1242	Selenaria parapunctata	Cook & Chimonides, 1985	162	1	ZR1985-035		23/05/2010		Selenaria	1	
1243	Selenaria pulchella	MacGillivray, 1895	162	1			23/05/2010		Selenaria	1	
1241	Selenaria punctata	Tenison Woods, 1880	162	1			23/05/2010		Selenaria	1	
14212	Selenaria semilunaria	Bock & Cook, 1999	162	0	ZR2001-013		23/05/2010		Selenaria	1	
14216	Selenaria tessellata	Bock & Cook, 1999	162	0	ZR2001-013		23/05/2010		Selenaria	1	
1266	Selenaria varians	Cook & Chimonides, 1987	162	1	ZR1985-035		23/05/2010		Selenaria	1	
14213	Selenaria vera	Bock & Cook, 1999	162	0	ZR2001-013		23/05/2010		Selenaria	1	
3158	Selenaria verconis	Parker & Cook, 1994	162	1	ZR1994/95-113		23/05/2010		Selenaria	1	
1244	Selenaria watersi	Cook & Chimonides, 1985	162	0	ZR1985-035		23/05/2010		Selenaria	1	
1754	Selenariopsis gabrieli	Maplestone, 1913	214	1			23/05/2010		Selenariopsis	1	
5947	Selenariopsis macgillivrayi	Bock & Cook, 1996	214	0	ZR1996/97-016		23/05/2010		Selenariopsis	1	
5948	Selenariopsis marginata	Bock & Cook, 1996	214	0	ZR1996/97-016		23/05/2010		Selenariopsis	1	
19164	Selenopora circincta	(Hall, 1881)	604	0			23/05/2010		Selenopora	1	
2791	Semibugula birulai	Kluge, 1929	202	1	ZR1931		23/05/2010		Semibugula	1	
2445	Semibugula elegantissima	d'Hondt & Gordon, 1996	202	1	ZR1995/96-027		23/05/2010		Semibugula	1	
1074	Semibugula enigmatica	Gordon, 1986	202	1	ZR1987/88-059		23/05/2010		Semibugula	1	
14671	Semicava? grandipora	(Canu & Bassler, 1926)	44	0	ZR1991/92-202 ?ZR1926 as Ceriocava		23/05/2010		Semicava	1	
6713	Semicava? multifida	Walter, 1991	44	0	ZR1991/92-202		23/05/2010		Semicava	1	
6311	Semicea dravidensis	Guha & Nathan, 1996	9	0	ZR1997/98-062		23/05/2010		Semicea	1	
17480	Semicea tubulosa	d'Orbigny, 1854	9	0			23/05/2010		Semicea	1	
3388	Semicinctipora amplexus	Boardman, Taylor & McKinney, 1992	29	0	ZR1991/92-020		23/05/2010		Semicinctipora	1	
3387	Semicinctipora annulata	Boardman, Taylor & McKinney, 1992	29	0	ZR1991/92-020		23/05/2010		Semicinctipora	1	
19007	Semicoscinium acmeum	(Hall, 1876)		0			23/05/2010		Semicoscinium	1	
12013	Semicoscinium altaicum	Nekhoroshev, 1938	500	0	ZR1939		23/05/2010		Semicoscinium	1	
4553	Semicoscinium alticlavatum	Kopaevich, 1983	500	0	ZR1983-078		23/05/2010		Semicoscinium	1	
14475	Semicoscinium altschedaticum	Nekhoroshev, 1926	500	0	ZR1927		23/05/2010		Semicoscinium	1	
8811	Semicoscinium amurense	Modzalevskaya & Nekhoroshev, 1965	500	0	ZR1967		23/05/2010		Semicoscinium	1	
18171	Semicoscinium amurensiformis	Yaroshinskaya, 1968	500	0	not in ZR, Horowitz		23/05/2010		Semicoscinium	1	
14477	Semicoscinium angerlyki	Nekhoroshev, 1926	500	0	ZR1927		23/05/2010		Semicoscinium	1	
12647	Semicoscinium approximatum	Deiss, 1932	500	0	ZR1932		23/05/2010		Semicoscinium	1	
5360	Semicoscinium balkhashensis	Troizkaya, 1968	500	0	ZR1987/88-153		23/05/2010		Semicoscinium	1	
18196	Semicoscinium balticum	(Hennig, 1905)	500	0			23/05/2010		Semicoscinium	1	
19160	Semicoscinium biimbricatum	(Hall, 1881)	500	0			23/05/2010		Semicoscinium	1	
18197	Semicoscinium billigerum	Waschurova, 1964	500	0	not in ZR, Kopaevich		23/05/2010		Semicoscinium	1	
19110	Semicoscinium biserrulatum	(Hall, 1881)	500	0			23/05/2010		Semicoscinium	1	
7805	Semicoscinium clavatum	Kopaevich, 1975	500	0	ZR1975-091		23/05/2010		Semicoscinium	1	
19039	Semicoscinium cleis	(Hall, 1879)	500	0			23/05/2010		Semicoscinium	1	
11912	Semicoscinium colombiensis	McNair, 1940	500	0	ZR1940		23/05/2010		Semicoscinium	1	
18432	Semicoscinium coronis	(Hall, 1879)	500	0	or 1880?		23/05/2010		Semicoscinium	1	
18269	Semicoscinium crenulatum	Waschurova, 1964	500	0	not in ZR, Horowitz		23/05/2010		Semicoscinium	1	
10971	Semicoscinium curvibasalis	Nekhoroshev, 1948	500	0	ZR1954		23/05/2010		Semicoscinium	1	
19550	Semicoscinium davidsoni	(Nicholson, 1875)	500	0			23/05/2010		Semicoscinium	1	
12208	Semicoscinium delicatum	Krasnopeeva, 1935	500	0	ZR1936		23/05/2010		Semicoscinium	1	
12202	Semicoscinium dentatum	Krasnopeeva, 1935	500	0	ZR1936		23/05/2010		Semicoscinium	1	
6027	Semicoscinium discreta	(Prantl, 1932)	500	0	ZR1932; as Isotrypa?		23/05/2010		Semicoscinium	1	
7413	Semicoscinium dushanensis	Yang & Xia, 1976	500	0	ZR1976-120		23/05/2010		Semicoscinium	1	
19551	Semicoscinium eriense	Prout, 1860	500	0			23/05/2010		Semicoscinium	1	
18203	Semicoscinium excelsum	Waschurova, 1964	500	0	not in ZR, Kopaevich		23/05/2010		Semicoscinium	1	
19222	Semicoscinium exornatum	(Hall, 1884)	500	0			23/05/2010		Semicoscinium	1	
7020	Semicoscinium firmum	Liu, 1976	500	0	ZR1979-073		23/05/2010		Semicoscinium	1	
8518	Semicoscinium flabellum	McNair, 1942	500	0	ZR1942		23/05/2010		Semicoscinium	1	
12648	Semicoscinium flexuosum	Deiss, 1932	500	0	ZR1932		23/05/2010		Semicoscinium	1	
4071	Semicoscinium flexuosum&	Liu, 1980	500	0	ZR1980-091		23/05/2010		Semicoscinium	1	
5361	Semicoscinium fundatum	Troizkaya, 1968	500	0	ZR1987/88-153		23/05/2010		Semicoscinium	1	
7807	Semicoscinium glabrum	Troizkaya, 1975	500	0	ZR1975-157		23/05/2010		Semicoscinium	1	
19065	Semicoscinium graniferum	(Hall, 1881)	500	0			23/05/2010		Semicoscinium	1	
19548	Semicoscinium hindei	(Nicholson, 1874)	500	0			23/05/2010		Semicoscinium	1	
4555	Semicoscinium humiliclavatum	Kopaevich, 1983	500	0	ZR1983-078		23/05/2010		Semicoscinium	1	
19220	Semicoscinium inflexum	(Hall, 1884)	500	0			23/05/2010		Semicoscinium	1	
19071	Semicoscinium interruptum	(Hall, 1881)	500	0			23/05/2010		Semicoscinium	1	
9961	Semicoscinium jarushevskyi	Orlovski, 1961	500	0	ZR1961		23/05/2010		Semicoscinium	1	
18457	Semicoscinium kirinense	Yang, 1956	500	0	not in ZR, Horowitz		23/05/2010		Semicoscinium	1	
19078	Semicoscinium latijuncturum	(Hall, 1881)	500	0			23/05/2010		Semicoscinium	1	
9962	Semicoscinium lilicum	Orlovski, 1961	500	0	ZR1961		23/05/2010		Semicoscinium	1	
19075	Semicoscinium lunulatum	(Hall, 1881)	500	0			23/05/2010		Semicoscinium	1	
18201	Semicoscinium magnum	Waschurova, 1964	500	0	not in ZR, Kopaevich		23/05/2010		Semicoscinium	1	
18458	Semicoscinium megafenestrula	Yang, 1956	500	0	not in ZR, Horowitz		23/05/2010		Semicoscinium	1	
19552	Semicoscinium milleri	(Lonsdale, 1839)	500	0			23/05/2010		Semicoscinium	1	
11913	Semicoscinium minutum	McNair, 1940	500	0	ZR1940		23/05/2010		Semicoscinium	1	
6560	Semicoscinium minutum&	Nekhorosheva, 1988	500	0	ZR1990/91-069; ZR1992/93-078		23/05/2010		Semicoscinium	1	
19549	Semicoscinium mirabile	(Nicholson, 1874)	500	0			23/05/2010		Semicoscinium	1	
7021	Semicoscinium neimongolense	Liu, 1976	500	0	ZR1979-073		23/05/2010		Semicoscinium	1	
18079	Semicoscinium nodosum	Nekhoroshev, 1977	500	0	not in ZR, Horowitz		23/05/2010		Semicoscinium	1	
7414	Semicoscinium nodulosum	Yang & Xia, 1976	500	0	ZR1976-120		23/05/2010		Semicoscinium	1	
7022	Semicoscinium opimum	Liu, 1976	500	0	ZR1979-073		23/05/2010		Semicoscinium	1	
9651	Semicoscinium ordovicium	Kiepura, 1962	500	0	ZR1963		23/05/2010		Semicoscinium	1	
7808	Semicoscinium ovicellatum	Troizkaya, 1975	500	0	ZR1975-157		23/05/2010		Semicoscinium	1	
10107	Semicoscinium parvicarinatum	Morozova, 1961	500	0	ZR1960		23/05/2010		Semicoscinium	1	
15215	Semicoscinium perelegantulum	(Plamenskaya, 1991)	500	0	ZR1998/99		23/05/2010		Semicoscinium	1	
19087	Semicoscinium permarginatum	(Hall, 1881)	500	0			23/05/2010		Semicoscinium	1	
12203	Semicoscinium planiformis	Krasnopeeva, 1935	500	0	ZR1936		23/05/2010		Semicoscinium	1	
18430	Semicoscinium planodorsatum	Ulrich, 1886	500	0			23/05/2010		Semicoscinium	1	
18431	Semicoscinium planum	Ulrich & Bassler, 1913	500	0			23/05/2010		Semicoscinium	1	
5362	Semicoscinium praeintermedium	Troizkaya, 1968	500	0	ZR1987/88-153		23/05/2010		Semicoscinium	1	
18204	Semicoscinium praestriatum	Nekhorosheva, 1961	500	0	not in ZR, Kopaevich		23/05/2010		Semicoscinium	1	
5363	Semicoscinium pravum	Troizkaya, 1968	500	0	ZR1987/88-153		23/05/2010		Semicoscinium	1	
13802	Semicoscinium pretiosum	Bassler, 1927	500	0	ZR1928		23/05/2010		Semicoscinium	1	
14476	Semicoscinium rackovskii	Nekhoroshev, 1926	500	0	ZR1927		23/05/2010		Semicoscinium	1	
4072	Semicoscinium reticulatum	Liu, 1980	500	0	ZR1980-091		23/05/2010		Semicoscinium	1	
19412	Semicoscinium rhombicum	Ulrich, 1890	500	0			23/05/2010		Semicoscinium	1	
12204	Semicoscinium rhombicum altaicum	Krasnopeeva, 1935	500	0	ZR1936		23/05/2010		Semicoscinium	1	
12645	Semicoscinium rhombicum obliquum	Deiss, 1932	500	0	ZR1932		23/05/2010		Semicoscinium	1	
19547	Semicoscinium rhomboideum	Prout, 1859	500	0			23/05/2010		Semicoscinium	1	
12205	Semicoscinium robustum	Krasnopeeva, 1935	500	0	ZR1936		23/05/2010		Semicoscinium	1	
12206	Semicoscinium robustum rhombiformis	Krasnopeeva, 1935	500	0	ZR1936		23/05/2010		Semicoscinium	1	
18422	Semicoscinium semiretis	Astrova, 1959	500	0	not in ZR		23/05/2010		Semicoscinium	1	
19107	Semicoscinium semirotundum	(Hall, 1881)	500	0			23/05/2010		Semicoscinium	1	
18199	Semicoscinium simmetricum	Waschurova, 1964	500	0	not in ZR, Kopaevich		23/05/2010		Semicoscinium	1	
18198	Semicoscinium speciosum	Waschurova, 1964	500	0	not in ZR, Kopaevich		23/05/2010		Semicoscinium	1	
10969	Semicoscinium striatum	Nekhoroshev, 1948	500	0	ZR1954		23/05/2010		Semicoscinium	1	
10970	Semicoscinium striatum distinctum	Nekhoroshev, 1948	500	0	ZR1954		23/05/2010		Semicoscinium	1	
6026	Semicoscinium subacta	(Pocta, 1894)	500	0			23/05/2010		Semicoscinium	1	
7415	Semicoscinium subminutum	Yang & Xia, 1976	500	0	ZR1976-120		23/05/2010		Semicoscinium	1	
19053	Semicoscinium subtortile	(Hall, 1884)	500	0			23/05/2010		Semicoscinium	1	
18966	Semicoscinium tenuiceps	(Hall, 1852)	500	0			23/05/2010		Semicoscinium	1	
19045	Semicoscinium thyene	(Hall, 1879)	500	0			23/05/2010		Semicoscinium	1	
12646	Semicoscinium thyene michiganense	Deiss, 1932	500	0	ZR1932		23/05/2010		Semicoscinium	1	
18459	Semicoscinium thyene sinensis	Yang, 1956	500	0	not in ZR, Horowitz		23/05/2010		Semicoscinium	1	
19052	Semicoscinium tortum	(Hall, 1883)	500	0	as Fenestella; check 1881		23/05/2010		Semicoscinium	1	
19554	Semicoscinium tuberculatum	Prout, 1859	500	0			23/05/2010		Semicoscinium	1	
7245	Semicoscinium tzugolensis	Popeko, 1977	500	0	ZR1978-093		23/05/2010		Semicoscinium	1	
10968	Semicoscinium ubensis	Nekhoroshev, 1948	500	0	ZR1954		23/05/2010		Semicoscinium	1	
8707	Semicoscinium vallatum	Crockford, 1942	500	0	ZR1942		23/05/2010		Semicoscinium	1	
15216	Semicoscinium? portentosum	Plamenskaya, 1991	500	0	ZR1998/99		23/05/2010		Semicoscinium	1	
20087	Semicrescis implanus	Taylor & McKinney, 2006	45	0			23/05/2010		Semicrescis	1	
20150	Semicrescis tubulosa	d'Orbigny, 1854	45	0			23/05/2010		Semicrescis	1	
12383	Semicytella disparilis	(d'Orbigny, 1854)	34	0	ZR1934		23/05/2010		Semicytella	1	
2450	Semidendrobeania pallida	d'Hondt & Gordon, 1996	192	1	ZR1995/96-027		23/05/2010		Semidendrobeania	1	
2461	Semidendrobeania versicolor	(Busk, 1884)	192	1	ZR1985-042		23/05/2010		Semidendrobeania	1	
13910	Semielea dichotoma	(d'Orbigny, 1851)	3	0			23/05/2010		Semielea	1	
15878	Semielea plana	d'Orbigny, 1853	3	0			23/05/2010		Semielea	1	
13909	Semielea vieilbanci	(d'Orbigny, 1850)	3	0			23/05/2010		Semielea	1	
12294	Semieschara accrescens	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12282	Semieschara acuum	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12296	Semieschara aequipartita	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12304	Semieschara alumensis	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12299	Semieschara arrensis	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12285	Semieschara cattoniana	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12283	Semieschara clausula	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
18503	Semieschara crassa	Beissel, 1865	156	0			23/05/2010		Semieschara	1	
17465	Semieschara flabellata	d'Orbigny, 1852	156	0			23/05/2010		Semieschara	1	
12293	Semieschara glavensis	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12295	Semieschara globator	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12292	Semieschara hartfordensis	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12305	Semieschara henrici	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12298	Semieschara inclinata	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12289	Semieschara latepatens	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
6794	Semieschara mani	Guha, 1989	156	0	ZR1990/91-040		23/05/2010		Semieschara	1	
12290	Semieschara manicosa	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12287	Semieschara norvicia	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12288	Semieschara norvicia carisiana	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12297	Semieschara peneclausa	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12307	Semieschara peropaca	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12284	Semieschara quadriconvexa	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12281	Semieschara rottingensis	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12291	Semieschara scopulorum	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12804	Semieschara subgibbosum	(Brydone, 1930)	156	0	ZR1931		23/05/2010		Semieschara	1	
12306	Semieschara subpunctulata	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12301	Semieschara tertia	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12280	Semieschara tridentula	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12807	Semieschara trimense	(Brydone, 1930)	156	0	ZR1931		23/05/2010		Semieschara	1	
12808	Semieschara trulla	(Brydone, 1930)	156	0	ZR1931		23/05/2010		Semieschara	1	
12302	Semieschara tuftonensis	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12300	Semieschara tumefacta	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
12303	Semieschara walthamensis	Brydone, 1936	156	0	ZR1936		23/05/2010		Semieschara	1	
3917	Semiescharinella bifoliata	Favorskaya, 1980	180	0	ZR1980-041; ZR1987/88-053		23/05/2010		Semiescharinella	1	
3918	Semiescharinella plana	Favorskaya, 1980	180	0	ZR1980-040		23/05/2010		Semiescharinella	1	
11263	Semiescharinella pulchra	(Ulrich & Bassler, 1907)	180	0	Micropora?		23/05/2010		Semiescharinella	1	
17466	Semiescharipora complanata	d'Orbigny, 1853	206	0			23/05/2010		Semiescharipora	1	
13064	Semiescharipora' ovalis	(d'Orbigny, 1853)	206	0			23/05/2010		Semiescharipora	1	
20109	Semiflustrella bifoliata	Taylor & McKinney, 2006	148	0			23/05/2010		Semiflustrella	1	
8960	Semiflustrella britannica	(Brydone, 1906)	148	0			23/05/2010		Semiflustrella	1	
17422	Semiflustrella excavata	(d'Orbigny, 1853)	148	0			23/05/2010		Semiflustrella	1	
17421	Semiflustrella rhomboidalis	d'Orbigny, 1853	148	0			23/05/2010		Semiflustrella	1	
8321	Semiflustrella saratogaensis	(Shaw, 1967)	148	0	ZR1968		23/05/2010		Semiflustrella	1	
17431	Semiflustrina monilifera	(d'Orbigny, 1853)	148	0			23/05/2010		Semiflustrina	1	
3789	Semifungella explicata	Favorskaya, 1981	46	0	ZR1981-044		23/05/2010		Semifungella	1	
16417	Semihaswellia exilis	Canu & Bassler, 1920	240	0	ZR1920		23/05/2010		Semihaswellia	1	
9050	Semihaswellia proboscidea	(Waters, 1888)	240	1			23/05/2010		Semihaswellia	1	
5724	Semihaswellia sinuosa	Canu & Bassler, 1928	240	1	ZR1928		23/05/2010		Semihaswellia	1	
3227	Semihaswellia sulcosa	Canu & Bassler, 1930	240	1	ZR1930		23/05/2010		Semihaswellia	1	
5161	Semihaswellia taiwanica	Hu, 1987	240	0	ZR1987/88-078		23/05/2010		Semihaswellia	1	
16418	Semihaswellia tripora	Canu & Bassler, 1920	240	0	ZR1920		23/05/2010		Semihaswellia	1	
3534	Semihaswellia umbrella	Gordon & d'Hondt, 1997	240	1	ZR1997/98-052		23/05/2010		Semihaswellia	1	
16419	Semihaswellia? clara	Canu & Bassler, 1920	240	0	ZR1920		23/05/2010		Semihaswellia	1	
2276	Semikinetoskias dubia	Silén, 1941	192	1	ZR1942		23/05/2010		Semikinetoskias	1	
15302	Semimulticavea landrioti	(Michelin, 1841)	1023	0			23/05/2010		Semimulticavea	1	
16806	Semimulticavea manifesta	Viskova, 2001	1023	0	ZR2001-094		23/05/2010		Semimulticavea	1	
4157	Semimulticavea marginata	(Canu & Bassler, 1926)	1023	0			23/05/2010		Semimulticavea	1	
14371	Semimulticavea' reticulata	Hamm, 1881	1023	0			23/05/2010		Semimulticavea	1	
15867	Semimulticavea tuberculata	(d'Orbigny, 1850)	1023	0			23/05/2010		Semimulticavea	1	
4158	Seminodicrescis nodosa	d'Orbigny, 1854	1023	0			23/05/2010		Seminodicrescis	1	
4159	Seminodicrescis variolata	(Gregory, 1909)	1023	0			23/05/2010		Seminodicrescis	1	
19176	Semiopora bistigmata	Hall, 1881		0			23/05/2010		Semiopora	1	
12141	Semiopora ehlersi	McNair, 1937	607	0	ZR1937		23/05/2010		Semiopora	1	
18867	Semitubigera dollfusi	Canu, 1909		0			23/05/2010		Semitubigera	1	
5687	Septatopora acarinata	(Crockford, 1947)	505	0	ZR1947; ZR1975-040		23/05/2010		Septatopora	1	
4572	Septatopora engeli	Sabattini, 1983	505	0	ZR1984-127		23/05/2010		Septatopora	1	
5682	Septatopora flemingi	Engel, 1975	505	0	ZR1975-040		23/05/2010		Septatopora	1	
4573	Septatopora freytesi	Sabattini, 1983	505	0	ZR1984-127		23/05/2010		Septatopora	1	
5686	Septatopora gloucesterensis	Engel, 1975	505	0	ZR1975-040		23/05/2010		Septatopora	1	
5423	Septatopora isaacsensis	(Campbell, 1961)	501	0	ZR1961; ZR1975-040		23/05/2010		Septatopora	1	
5688	Septatopora nodosa	Engel, 1975	505	0	ZR1975-040		23/05/2010		Septatopora	1	
5681	Septatopora pustulosa	(Crockford, 1949)	505	0	ZR1949; ZR1975-040		23/05/2010		Septatopora	1	
5412	Septatopora stellaris	(Campbell, 1961)	501	0	ZR1975-040		23/05/2010		Septatopora	1	
5685	Septatopora? sulcifera	(Crockford, 1947)	505	0	ZR1947; ZR1975-040		23/05/2010		Septatopora	1	
5689	Septatopora? williamsensis	Engel, 1975	505	0	ZR1975-040		23/05/2010		Septatopora	1	
20047	Septentriopora denisenkoae	Kukliński & Taylor, 2006	154	1			23/05/2010		Septentriopora	1	
20046	Septentriopora karasi	Kukliński & Taylor, 2006	154	1			23/05/2010		Septentriopora	1	
4475	Septentriopora nigrans	(Hincks, 1882)	154	1	ZR1983-064		23/05/2010		Septentriopora	1	
3490	Septocea septifera	Voigt, 1995	9	0	ZR1994/95-155		23/05/2010		Septocea	1	
5495	Septopora alternata	Moore, 1929	506	0	ZR1929		23/05/2010		Septopora	1	
5496	Septopora alternata spinulosa	Moore, 1929	506	0	ZR1929		23/05/2010		Septopora	1	
6012	Septopora andeana	Sakagami, 1995	506	0	ZR1995/96-086		23/05/2010		Septopora	1	
3491	Septopora bilateralis	McColloch, Gilmour & Snyder, 1994	506	0	ZR1994/95-092		23/05/2010		Septopora	1	
18913	Septopora biserialis	(Swallow, 1858)	506	0			23/05/2010		Septopora	1	
5497	Septopora blanda	Moore, 1929	506	0	ZR1929		23/05/2010		Septopora	1	
