rank_name	unit_name1	unit_name2	unit_name3	parent_name	usage	taxon_author	accepted_name	unacceptability_reason	comments	details
Species	Puellina	canariensis		Puellina Canu & Bassler 1929	invalid	Harmelin & Aristegui, 1988	Cribrilaria pseudoradiata canariensis			Vide Puellina (Cribrilaria) pseudoradiata canariensis;
Species	Puellina	lusitanica		Puellina Canu & Bassler 1929	invalid	Harmelin, 1988	Glabrilaria orientalis lusitanica			Vide Puellina orientalis lusitanica;
Species	Puellina	romana		Puellina Canu & Bassler 1929	invalid	Harmelin & Aristegui, 1988	Cribrilaria setiformis romana			Vide Puellina (Cribrilaria) setiformis romana;
Species	Umbonula	kunashiri		Umbonula Hincks 1880	invalid	Gontar, 1982	Arctonula kunashiri			Etiam Arctonula;   Recent, western Pacific;
Species	Entalophora	minor		Entalophora Lamouroux 1821	invalid	Lu, Nie & Zhong, 1988	Entalophora proboscina			Vide Entalophora proboscina [sic] minor;
Species	Idmonea	zengmuensis		Idmonea Waters 1821	invalid	Lu, Nie & Zhong, 1988	Idmonea grallator zengmuensis			Vide Idmonea grallator zengmuensis;
Species	Membranipora	serrilamelloides		Membranipora de Blainville 1830	invalid	Liu & Li, 1987	Membraniporopsis serrilamelloides			Nunc Membraniporopsis fide Liu, Yin & Ma, 2001;   Recent, Paciific west (China)
Species	Cosciniopsis	hongkongensis		Cosciniopsis Canu & Bassler 1927	invalid	Liu & Li, 1987	Hippothyris hongkongensis			Nunc Hippothyris fide Liu, Yin & Ma, 2001;   Recent, Paciific west (China)
Species	Allantopora	krauseae		Allantopora Lang 1914	invalid	Voigt & Schneemilch, 1986	Unidistelopora krauseae			Species typica Unidistelopora Ostrovsky & Taylor, 2004;   Cretaceous, Upper (Germany)
Species	Otionella	browni		Otionella Canu & Bassler 1917	invalid	Cook & Chimonides, 1985	Otionellina browni			Nunc Otionellina fide Bock & Cook (1998);   Cenozoic (Australia)
Species	Ceriopora	constellata		Ceriopora Goldfuss 1826	invalid	Van Cleve in Dana, 1846	Constellaria constellata			Species typica Constellaria Dana, 1846;   Etiam Chaetetes fide Quenstedt (1881);   Ordovician, Caradoc (USA, Ohio: Lorraine);
Species	Constellaria	prominens		Constellaria Dana 1846 U.S. Explor. Exp.	invalid	Ulrich, 1883	Constellaria constellata prominens			Vide Constellaria florida prominens;
Species	Monticulipora	antheloidea		Monticulipora D'Orbigny 1350	invalid	(Hall, 1847)	Constellaria antheloidea			Vide Stellipora antheloidea;
Species	Stellipora	antheloidea		Stellipora Hall 1847	invalid	Hall, 1847	Constellaria antheloidea			Species typica Stellipora Hall, 1847;   Etiam Constellaria fide Nicholson (1875), Ross (1963);   Etiam Stellipora (Constellaria) fide Rominger (1866);   Etiam Monticulipora (Constellaria) fide James & James (1888);   Ordovician, Caradoc (USA, New York: Trenton) etiam Ross (1963);     Caradoc (Canada, Ontario: Trenton) fide Foord (1883);
Species	Biflustra	cenomana		Biflustra d'Orbigny 1852	invalid	d'Orbigny, 1852	Membranipora cenomana			Etiam Collura fide Jullien (1882);   Etiam Membranipora fide Canu (1900);   Cretaceous, Cenomanian (France, Le Mans);
Species	Filicea	degrossouvrei		Filicea Hincks 1854	invalid	Pergens, 1895	Siphodictyum degrossouvrei			Etiam Siphodictum fide Gregory (1899);   Cretaceous, Santonian (France);     Campanian (France, Meudon);
Species	Filicea	marssoni		Filicea Hincks 1854	invalid	Pergens, 1894	Diaperoecia distans	junior synonym		Subjective junior synonym Escharites distans fide Gregory (1899);   Etiam Meliceritites fide Gregory (1899);   Cretaceous, Maastrichtian (Belgium, Limbourg);
Species	Pyripora	cenomana		Pyripora d'Orbigny 1852	invalid	(d'Orbigny, 1853)	Reptoflustrella cenomana		1852 in Horowitz	Vide Reptoflustrella cenomana;
Species	Diastopora	labati		Diastopora Lamouroux, 1821	invalid	(d'Archiac, 1848)	Filisparsa labati		1846 in Hoorowitz	Vide Pustulopora labati;
Species	Filisparsa	rugosa		Filisparsa d'Orbigny 1852 [53]	invalid	(d'Archiac, 1847)	Filisparsa labati			Vide Heteropora rugosa;
Species	Heteropora	rugosa		Heteropora de Blainville 1830	invalid	d'Archiac, 1847	Filisparsa labati	junior synonym		Subjective junior synonym Pustulopora labati fide Canu (1912);   Cenozoic, Eocene, Lutetian (France);
Species	Pustulopora	labati		Pustulopora Kluge 1830	invalid	d'Archiac, 1848	Filisparsa labati			Etiam Filisparsa fide Canu (1911);   Cenozoic, Eocene, Lutetian (France) fide Canu (1912);     Eocene, Lutetian-Priabonian (Spain) Faura & Canu (1916);
Species	Conescharellina	brevigaleata		Conescharellina d'Orbigny 1852	invalid	Lu, 1991	Conescharellina breviconica			Ab errore pro Conescharellina breviconica
Species	Fenestrulina	johannae		Fenestrulina Jullien 1888	invalid	(Calvet, 1902)	Fenestrulina joannae			Ab errore pro Fenestrulina joannae;
Species	Microporella	proxima		Microporella Hincks 1877	invalid	Waters, 1904	Fenestrulina proxima			Etiam Fenestrulina fide Canu & Bassler (1923), Hayward, 1995;   Etiam Microporella fide Moyano (1991);   Recent, Antarctic;
Species	Callopora	ligniformis		Callopora Gray 1848	invalid	Dybowski, 1877	Hallopora ligniformis			Nomen dubium fide Bassler (1911);   Etiam Hallopora fide Astrova (1978);   Ordovician, Caradocian (Estonia: ?Wassalem Beds, D3) fide Bassler (1911);
Species	Calloporina	parva		Calloporina Neviani 1895	invalid	Ulrich & Bassler, 1904	Halloporina parva			Etiam Halloporina fide Bassler (1935);   Ordovician, Caradoc (USA, Tennessee: Black River);
Species	Dittopora	cingulata		Dittopora Dybowski 1878	invalid	(Dybowski, 1877)	Dittopora colliculata			Vide Trematopora cingulata;
Species	Dittopora	complanata		Dittopora Dybowski 1878	invalid	(Dybowski, 1877)	Dittopora colliculata			Vide Trematopora variabilis complanata;
Species	Dittopora	nodosa		Dittopora Dybowski 1878	invalid	(Dybowski, 1877)	Dittopora colliculata			Vide Trematopora cingulata nodosa;
Species	Dittopora	pustulifera		Dittopora Dybowski 1878	invalid	(Dybowski, 1877)	Dittopora colliculata			Vide Trematopora pustulifera;
Species	Dittopora	variabilis		Dittopora Dybowski 1878	invalid	(Dybowski, 1877)	Dittopora colliculata			Vide Trematopora variabilis;
Species	Hallopora	wesenbergiana		Hallopora Bassler 1911	invalid	(Dybowski, 1877)	Parvohallopora wesenbergiana			Vide Monticulipora wesenbergiana;
Species	Monticulipora	wesenbergiana		Monticulipora D'Orbigny 1350	invalid	Dybowski, 1877	Parvohallopora wesenbergiana			Etiam Parvohallopora fide Buttler & Cuffey (1995);   Etiam Hallopora fide Bassler (1911), Kopajevich (1984);   Ordovician, Llandeilo-Caradoc (Estonia: Orthoceras Limestone, B3; Wassalem Beds, D3; Wesenberg Limestone, E) fide Bassler (1911);     middle [Caradoc] (Russia, Podolia: Molodovsk horizon)  fide Astrova (1965);     Caradoc (Sweden: Kullsberg Limestone) fide Brood (1974);     Ashgillian (Monogolia: Urzgnursk & Sairinsk beds) fide Kopajevich (1984);     Caradoc (Russia, Belarus: Vezenbergsk Formation) fide Pushkin (1975);
Species	Orbipora	panderi		Orbipora Eichwald 1856	invalid	Dybowski, 1877	Hemiphragma panderi			Etiam Hemiphragma fide Bassler (1911);   Ordovician, Caradocian (Estonia: Kuckers Beds, C2; Jewe Limestone, D1) fide Bassler (1911);
Species	Trematopora	cingulata		Trematopora Hall 1851	invalid	Dybowski, 1877	Dittopora colliculata	junior synonym		Subjective junior synonym Trematopora colliculata  Bassler (1911), Pushkin (1976);   Etiam Dittopora fide Bassler (1911), Pushkin (1976);   Ordovician, Caradoc-Ashgill (Estonia);
Species	Trematopora	colliculata		Trematopora Hall 1851	invalid	Eichwald, 1856	Dittopora colliculata			Etiam Dittopora fide Bassler (1911), Pushkin (1976);   Ordovician, Caradoc-Ashgill (Estonia: Kuckers Shale, C2; Wassalem Beds, D3; Wesenberg Limestone, E; Sweden, Oeland: Chasmops Limestone) fide Bassler (1911);     middke (Estonia, Russia: C2-E) fide Astrova (1978);     Caradoc-Ashgill (Estonia, Latvia: Oandusk & Rakaveresk horizons) fide Pushkin (1976);
Species	Trematopora	complanata		Trematopora Hall 1851	invalid	Dybowski, 1877	Dittopora colliculata			Vide Trematopora variabilis complanata;
Species	Trematopora	nodosa		Trematopora Hall 1851	invalid	Dybowski, 1877	Dittopora colliculata			Vide Trematopora cingulata nodosa;
Species	Trematopora	pustulifera		Trematopora Hall 1851	invalid	Dybowski, 1877	Dittopora colliculata	junior synonym		Subjective junior synonym Trematopora colliculata  Bassler (1911), Pushkin (1976);   Etiam Dittopora fide Bassler (1911), Pushkin (1976);   Ordovician (Estonia);
Species	Trematopora	variabilis		Trematopora Hall 1851	invalid	Dybowski, 1877	Dittopora colliculata	junior synonym		Subjective junior synonym Trematopora colliculata  Bassler (1911), Pushkin (1976);   Etiam Dittopora fide Bassler (1911), Pushkin (1976);   Ordovician, Caradoc-Ashgill (Estonia);
Species	Retepora	diffusa		Retepora Soldani 1795	invalid	Hall, 1852	Pseudohornera diffusa			Species typica Pseudohornera Roemer, 1876;   Species typica Drymotrypa Ulrich, 1890;   Etiam Drymotrypa fide Ulrich (1890);   Etiam Pseudohornera fide Roemer (1876), Bassler (1906, 1915);   Silurian (USA, New York: Niagaran, Lockport);     Wenlockian (USA, New York: Rochester Shale) fide Bassler (1906, 1915);
Species	Lichenalia	tessellata		Lichenalia Hall in Silliman, Silliman & Dana 1851	invalid	Hall & Simpson, 1887	Favicella tessellata			Etiam Favicella fide Nickles & Bassler (1900);   Etiam, Type species Fistuliporidra;   Devonian, Givetian (USA: Hamilton);
Species	Semicoscinium	infraporosa		Semicoscinium Prout 1859	invalid	Ulrich, 1886	Fenestrapora infraporosa			Etiam Fenestrapora fide Miller (1889);   Devonian, Givetian (USA, Falls of the Ohio);
Species	Pinnatopora	curvata		Pinnatopora Shrubsole in Shrubsole & Vine 1884	invalid	Ulrich, 1888	Penniretepora curvata			Recte Penniretepora;   Lower Carboniferous, Tournaisian (USA, Ohio: Waverly Group)
Species	Cellepora	disciformis		Cellepora Linnaeus 1767	invalid	von Hagenow, 1839	Diastopora disciformis			Etiam Reptotubigera ramosa disciformis fide Vine (1893);   Etiam Berenicea fide d'Orbigny (1853), Gregory (1899), Voigt (1959);   Etiam Diastopora fide von Hagenow (1851), Marsson (1887);   Etiam Plagioecia fide Canu (1922);   Cretaceous, Maastrichtian (Germany, Rugen);       Maastrichtian (Germany, Rugen) fide Marsson (1887);       Albian-Maastrichtian (western Europe);       Maastrichtian (Germany, Rugen) fide Voigt (1930);       Maastrichtian (Madagascar) fide Canu (1922);
Species	Cellepora	fissa		Cellepora Linnaeus 1767	invalid	von Hagenow in Geinitz, 1846	Schizotheca fissa			Nomen nudum fide Voigt (1959);
Species	Cellepora	hippocrepis		Cellepora Linnaeus 1767	invalid	Goldfuss, 1826	Aechmella hippocrepis			Etiam Aechmella fide Voigt (1924, 1930);   Etiam Cellepora (Discopora) fide von Hagenow (1851);  Etiam Micropora fide Waters (1882), Levinsen (1925);   Etiam Periteichisma fide Hennig (1892);   Etiam Semieschara fide Marsson (1887);    Etiam Discopora fide Milne Edwards (1836);   Etiam Gargantua fide Canu (1900), Allegre (1936);   Etiam Marginaria fide d'Orbigny (1850);      Cretaceous, Maastrichtian (Germany, Rugen);        Maastrichtian (The Netherlands);        Maastrichtian (The Netherlands) fide Voigt (1930);        Maastrichtian (Germany, Rugen) fide Marsson (1887);        Coniacian (France) fide Allegre (1936);  Post-Paleocene materials probably need a new name.;       Cenozoic, Paleocene, Danian (Denmark) fide Levinsen (1925);     Paleocene (Germany) glacial drift fide Voigt (1924);     Oligocene, Chattian (Germany) fide Dartevelle (1952);     Miocene (Austria) Reuss's material assigned to Steraechmella buski by David & Pouyet  (1974);     Miocene (Australia) fide Waters (1882);
Species	Ceriopora	anomalopora		Ceriopora Goldfuss 1826	invalid	Goldfuss, 1826	Ditaxia anomalopora		Check 1827	Species typica Ditaxia von Hagenow, 1851;   Etiam Ditaxia fide von Hagenow (1851), Voigt (1924), Canu & Bassler (1922);   Etiam Heteropora fide de Blainville (1834);   Etiam Mesenteripora fide Staring (1860), Ubaghs (1879);   Etiam Polytaxia fide Hamm (1881);   Cretaceous, Maastrichtian (France, The Netherlands);     Maastrichtian (Germany, Rugen) fide von Hagenow (1839);     Maastrichtian (France, Latoue) fide Canu (1920);     Santonian (Germany) fide Voigt (1924);     Maastrichtian (The Netherlands) fide Canu & Bassler (1922);     Coniacian-Maastrichtian in Gregory (1899);
Species	Ditaxia	nodosa		Ditaxia von Hagenow 1851	invalid	(d'Orbigny, 1853)	Seminodicrescis nodosa			Vide Seminodicrescis nodosa;
Species	Elea	reticulata		Elea d'Orbigny 1853	invalid	d'Orbigny, 1853	Nematifera reticulata			Species typica Nematifera Canu & Bassler, 1922;   Etiam Mesenteripora fide Walter (1972, 1985);   Etiam Nematifera fide Canu & Bassler (1922);   Cretaceous, early Neocomian (France, Morteau);     Valanginian (Switzerland) fide Canu & Bassler (1926);     Hauterivian, Barremian (France) fide Masse & Walter (1974);     Valanginian, Hauterivian (Switzerland, France) fide Walter (1985);
Species	Fasciculipora	hincksi		Fasciculipora Goldstein 1847	invalid	Pergens, 1894	Fungella hincksi			Etiam Fungella fide Gregory (1909);   Cretaceous, Maastrictian (The Netherlands);
Species	Heteropora	nodosa		Heteropora de Blainville 1830	invalid	(d'Orbigny, 1853)	Seminodicrescis nodosa			Vide Seminodicrescis nodosa;
Species	Lunularia	mitra		Lunularia Busk 1884	invalid	(von Hagenow, 1839)	Lunulites mitra			Vide Lunulites mitra;
Species	Lunulites	beisseli		Lunulites Lamarck 1816	invalid	Marsson, 1887	Lunularia beisseli			Etiam Lunularia fide Voigt (1930);   Etiam Onychocella fide Levinsen (1925);   Cretaceous, Maastrichtian (Germany, Rugen);     Campanian-Maastrichtian (northern Europe) fide Voigt (1930);
Species	Mesenteripora	anomalopora		Mesenteripora Hincks 1830	invalid	(Goldfuss, 1826)	Ditaxia anomalopora		Check 1827	Vide Ceriopora anomalopora;
Species	Onychocella	mitra		Onychocella Jullien 1882	invalid	(von Hagenow, 1839)	Lunulites mitra			Vide Lunulites mitra;
Species	Pavolunulites	elegans		Pavolunulites d'Orbigny 1852	invalid	d'Orbigny, 1852 non Beissel, 1865	Ogivalia elegans			Etiam Lunularia fide Voigt (1930);    Etiam Lunulites fide;    Etiam Ogivalia fide Jullien (1882);    Etiam Vibracella (Pavolunulites) fide Canu (1900);    Cretaceous, Senonian [Turonian-Maastrichtian] (France, Lavardin, Fecamp, Vendome, Ste. Colombe);        Maastrichtian (Germany) fide Voigt (1930);
Species	Proboscina	chathamensis		Proboscina Audouin 1826	invalid	(Vine, 1893)	Proboscina bohemica chathamensis		Gregory, 1899 in Horowitz	Vide Tubulipora chathamensis;
Species	Semicea	cenomana		Semicea d'Orbigny 1854	invalid	(d'Orbigny, 1854)	Semimultelea cenomana		1853 in Horowitz	Vide Reptocea cenomana;
Species	Tubulipora	chathamensis		Tubulipora Lamarck 1816	invalid	Vine, 1893	Proboscina bohemica chathamensis			Etiam Proboscina bohemica chathamensis fide Gregory (1899);    Etiam Proboscina fide Gregory (1899);    Cretaceous, Turonian (England: Middle Chalk);
Species	Cribrilina	hippocrepis		Cribrilina Gray 1848	invalid	Hincks, 1882	Jullienula hippocrepis			Species typica Lyrula Jullien, 1886 non Wollarton, 1878;    Species typica Jullienula Bassler, 1953;   Etiam Jullienula fide Bassler (1953), Hayami (1973);   Etiam Lyrula fide Osburn (1950);   Cenozoic, Miocene-Pleistocene (Japan) fide Hayami (1970, 1974, 1975);       Recent, northeast Pacific (Canada);
Species	Hippadenella	cornuta		Hippadenella Canu & Bassler 1917	invalid	(Busk, 1859)	Hippoporella cornuta			Vide Eschara cornuta;
Species	Hippopleurifera	complicata		Hippopleurifera Canu & Bassler 1925	invalid	(Reuss, 1874)	Calloporina decorata			Vide Lepralia complicata;
Species	Lunulites	canaliculata		Lunulites Lamarck 1816	invalid	MacGillivray, 1895	Lunularia capulus			Junior synonym Lunularia capulus fide ?;  Cenozoic, middle Miocene (Australia, Lake Bullenmerri);
Species	Lunulites	contigua		Lunulites Lamarck 1816	invalid	Lonsdale, 1845	Oligotresium contigua			Etiam Oligotresium fide;   Etiam Lunularia fide Canu & Bassler (1920);   Cenozoic, Eocene, Priabonian (USA, Delaware, North Carolina: Castle Hayne Limestone);
Species	Lunulites	cupola		Lunulites Lamarck 1816	invalid	Tenison Woods, 1880	Otionellina cupola			Nunc Otionellina fide Bock & Cook 1998;  Etiam Otionella fide Cook & CHimonides 1985; Etiam Selenaria fide MacGillivray 1895;   Cenozoic, middle Miocene, Langhian (Australia, Schnapper Point, Muddy Creek, Corio Bay,   Belmont, Birregurra, Lake Bullenmerri) fide MacGillivray (1895);
Species	Lunulites	duclosii		Lunulites Lamarck 1816	invalid	Lea, 1833	Heteractis duclosii	junior synonym		Species typica Heteractis Gabb & Horn, 1862;   Subjective junior synonym Lunulites bouei fide Canu & Bassler (1920);   Etiam Lunulites (Discoflustrellaria) bouei duclosii fide De Gregorio (1890);   Etiam Trochopora fide Canu & Bassler (1920);   Etiam Heteractis fide Gabb & Horn (1962);   Cenozoic, Eocene (USA, Alabama);   Syntypi PANS 5936-5938 fide Richards (1968);
Species	Lunulites	interstitia		Lunulites Lamarck 1816	invalid	(Lea, 1833)	Schizorthosecos interstitia			Vide Orbitolites interstitia;
Species	Lunulites	parvula		Lunulites Lamarck 1816	invalid	Canu, 1904	Petasosella parvula			Nunc Petasosella? parvula fide Bock & Cook 1998;   Etiam Otionella fide Cook & Chimonides 1985;      Cenozoic, (Argentina);
Species	Lunulites	repandus		Lunulites Lamarck 1816	invalid	Maplestone, 1904	Lunularia repanda			Nunc Lunularia fide Cook & Chimonides (1886);   Recent, Pacific (Australia, New Zealand);   Fossil: Lower Miocene (New Zealand) fide Cook & Chimonides (1985);      Middle Miocene fide Cook & Chimonides (1987);
Species	Lunulites	reversa		Lunulites Lamarck 1816	invalid	Ulrich, 1901	Lunularia reversa			Etiam Lunularia fide Canu & Bassler (1920);   Cenozoic, Paleocene, Selandian (USA, Maryland: Aquia Formation);
Species	Mastigophora	aurita		Mastigophora C. G. D. Nees, 1833	invalid	(Reuss, 1865)	Escharina dutertrei			Vide Lepralia aurita;
Species	Membranipora	parvula		Membranipora de Blainville 1830	invalid	Ulrich & Bassler, 1904	Ogivalina parvula			Etiam Ogivalina fide Canu & Bassler (1923);   Cenozoic, Miocene, Langhian (USA, Maryland: Calvert Formation);     Pleistocene (USA, Maryland: Talbot Formation) fide Ulrich (1906);
Species	Retepora	tuberculata		Retepora Soldani 1795	invalid	Reuss, 1869	Reteporella tuberculata			Nunc Reteporella fide Zagorsek (2003);   Etiam Sertella fide Antolini, Braga & Finotti (1980), Braga & Barbin (1988);   Cenozoic, Priabonian (Italy, Val di Lonte);     Eocene, Priabonian (Italy) fide Braga (1963), Antolini, Braga & Finotti (1980), Braga & Barbin (1988), Waters (1891);     Eocene, Lutetian (France) fide Canu (1912);     Eocene, Bartonian (Spain) fide Faura & Canu (1916);
Species	Schizoporella	tumulosa		Schizoporella Hincks 1877	invalid	Hincks, 1883	Rhynchozoon tumulosum	junior synonym		Subjective junior synonym Rhynchozoon rostratum fide Soule & Soule (1964);   Etiam Rhynchozoon fide Osburn (1952);  Species valid (?) see Dick & Mawatari 2005;    Cenozoic, Pleistocene (USA, California) fide Soule & Duff (1952);   Recent, northeast Pacific (Canada);
