rank_name	unit_name1	unit_name2	unit_name3	parent_name	usage
Species	Species anguloavicularis			Genus Tegella	valid
Species	Species arctica	retroversa		Genus Tegella	valid
Species	Species armifera			Genus Tegella	valid
Species	Species armiferoides			Genus Tegella	valid
Species	Species incrustata			Genus Tegella	valid
Species	Species inermis			Genus Tegella	valid
Species	Species kildinensis			Genus Tegella	valid
Species	Species larusiensis			Genus Tegella	valid
Species	Species cogitata			Genus Tegminula	valid
Species	Species stellata			Genus Tennysonia	valid
Species	Species dispar			Genus Tenthrenulina	valid
Species	Species bispiramina			Genus Tessaradoma	valid
Species	Species circella			Genus Tessaradoma	valid
Species	Species orospinea			Genus Tetraplaria	valid
Species	Species calcarata			Genus Thairopora	valid
Species	Species lunti			Genus Thairopora	valid
Species	Species afrogothica			Genus Thalamoporella	valid
Species	Species afrotubifera			Genus Thalamoporella	valid
Species	Species andamenensis			Genus Thalamoporella	valid
Species	Species cookae			Genus Thalamoporella	valid
Species	Species gracilata			Genus Thalamoporella	valid
Species	Species harmelini			Genus Thalamoporella	valid
Species	Species inarmata			Genus Thalamoporella	valid
Species	Species lanceolata			Genus Thalamoporella	valid
Species	Species lingulata			Genus Thalamoporella	valid
Species	Species minigothica			Genus Thalamoporella	valid
Species	Species molokaiensis			Genus Thalamoporella	valid
Species	Species parviavicularia			Genus Thalamoporella	valid
Species	Species quadrata			Genus Thalamoporella	valid
Species	Species rasmuhammadi			Genus Thalamoporella	valid
Species	Species semitorquata			Genus Thalamoporella	valid
Species	Species sibogae			Genus Thalamoporella	valid
Species	Species spinosa			Genus Thalamoporella	valid
Species	Species vavauensis			Genus Thalamoporella	valid
Species	Species winstonae			Genus Thalamoporella	valid
Species	Species californica			Genus Thalamoporella	valid
Species	Species inornata			Genus Thalamoporella	valid
Species	Species contiguacurva			Genus Thalamoporella	valid
Species	Species porosa			Genus Therenia	valid
Species	Species fuscina			Genus Thornelya	valid
Species	Species absidatum			Genus Toretocheilum	valid
Species	Species turbinatum			Genus Toretocheilum	valid
Species	Species antarctica			Genus Tracheloptyx	valid
Species	Species magnifica			Genus Trematooecia	valid
Species	Species aculeata			Genus Tricellaria	valid
Species	Species circumternata			Genus Tricellaria	valid
Species	Species multispinosa			Genus Tricellaria	valid
Species	Species occidentalis			Genus Tricellaria	valid
Species	Species varia			Genus Tricellaria	valid
Species	Species bimunitum			Genus Triphyllozoon	valid
Species	Species cornutum			Genus Triphyllozoon	valid
Species	Species floribundum			Genus Triphyllozoon	valid
Species	Species gracile			Genus Triphyllozoon	valid
Species	Species microstigmatum			Genus Triphyllozoon	valid
Species	Species regulare			Genus Triphyllozoon	valid
Species	Species stellata			Genus Triporula	valid
Species	Species ampullum			Genus Trochosodon	valid
Species	Species mosaicus			Genus Trochosodon	valid
Species	Species pacificum			Genus Trochosodon	valid
Species	Species urnalis			Genus Trochosodon	valid
Species	Species bilamella			Order Ctenostomata	valid
Species	Species burrowsi			Genus Tropidozoum	valid
Species	Species maculata			Genus Trypostega	valid
Species	Species catenularia			Order Ctenostomata	invalid
Species	Species aculeata			Genus Turbicellepora	valid
Species	Species boreale			Genus Turbicellepora	valid
Species	Species camera			Genus Turbicellepora	valid
Species	Species coralliformis			Genus Turbicellepora	valid
Species	Species crenulata			Genus Turbicellepora	valid
Species	Species patagonica			Genus Turbicellepora	valid
Species	Species protensa			Genus Turbicellepora	valid
Species	Species torquata			Genus Turbicellepora	valid
Species	Species cribrata			Genus Turritigera	valid
Species	Species stellata			Genus Turritigera	valid
Species	Species dentata			Genus Urceolipora	invalid
Species	Species lucida			Genus Urceolipora	valid
Species	Species nana			Genus Urceolipora	valid
Species	Species pocillifera			Genus Urceolipora	invalid
Species	Species pseudoreticulata			Genus Urceolipora	invalid
Species	Species sinuata			Genus Urceolipora	invalid
Species	Species mexicana			Genus Uscia	valid
Species	Species fraudatrix			Genus Valdemunitella	valid
Species	Species hara			Genus Valdemunitella	valid
Species	Species pyrula			Genus Valdemunitella	valid
Species	Species spinea			Genus Valdemunitella	invalid
Species	Species valdemunita			Genus Valdemunitella	valid
Species	Species semiglobosa			Genus Vibracellina	valid
Species	Species strigosa			Genus Villicharixa	valid
Species	Species neozelanica			Genus Vincularia	invalid
Species	Species contei			Order Cheilostomata	invalid
Species	Species elegans			Order Cheilostomata	invalid
Species	Species incomperta			Order Cheilostomata	invalid
Species	Species vagans			Genus Vix	valid
Species	Species arcuata			Genus Watersipora	valid
Species	Species atterrima			Genus Watersipora	valid
Species	Species complanata			Genus Watersipora	valid
Species	Species cucullata			Genus Watersipora	valid
Species	Species edmondsoni			Genus Watersipora	valid
Species	Species platypora			Genus Watersipora	valid
Species	Species subovoidea			Genus Watersipora	valid
Species	Species subtorquata			Genus Watersipora	valid
Species	Species watersi			Genus Watersipora	valid
Species	Species strepsis			Genus Wrigiana	valid
Species	Species novum			Order Cheilostomata	invalid
Species	Species rangifer			Genus Xylochotridens	valid
Species	Species pulchra			Genus Xynexecha	valid
Species	Species ringens			Genus Yrbozoon	valid
Species	Species arctata			Genus Zeuglopora	valid
Species	Species lanceolata			Genus Zeuglopora	valid
Species	Species pellucidum			Genus Aethozoon	valid
Species	Species armata			Genus Aeverrillia	valid
Species	Species pilosa			Genus Aeverrillia	invalid
Species	Species setigera			Genus Aeverrillia	invalid
Species	Species cervicornis	[sic]		Order Cheilostomata	valid
Species	Species diaphana			Order Cheilostomata	invalid
Species	Species pellucidum			Order Cheilostomata	valid
Species	Species albescens			Genus Alcyonidium	valid
Species	Species albidum			Genus Alcyonidium	valid
Species	Species androsovae			Genus Alcyonidium	valid
Species	Species anglei			Genus Alcyonidium	valid
Species	Species antarcticum			Genus Alcyonidium	valid
Species	Species argyllaceum			Genus Alcyonidium	valid
Species	Species australe			Genus Alcyonidium	invalid
Species	Species brucei			Genus Alcyonidium	valid
Species	Species bullatum			Genus Alcyonidium	valid
Species	Species candidum			Genus Alcyonidium	valid
Species	Species capronae			Genus Alcyonidium	valid
Species	Species cellarioides			Genus Alcyonidium	valid
Species	Species chondroides			Genus Alcyonidium	valid
Species	Species columbianum			Genus Alcyonidium	valid
Species	Species concentricum			Genus Alcyonidium	valid
Species	Species cookae			Genus Alcyonidium	invalid
Species	Species corniculatum			Genus Alcyonidium	invalid
Species	Species defractum			Genus Alcyonidium	valid
Species	Species diaphanum			Genus Alcyonidium	valid
Species	Species diaphanum			Genus Alcyonidium	invalid
Species	Species diaphanum	alcilobatum		Genus Alcyonidium	valid
Species	Species disciforme			Genus Alcyonidium	invalid
Species	Species disjunctum			Genus Alcyonidium	valid
Species	Species duplex			Genus Alcyonidium	valid
Species	Species echinatum			Genus Alcyonidium	valid
Species	Species effusum			Genus Alcyonidium	invalid
Species	Species enteromorpha			Genus Alcyonidium	valid
Species	Species erectum			Genus Alcyonidium	valid
Species	Species erectum			Genus Alcyonidium	invalid
Species	Species excavatum			Genus Alcyonidium	valid
Species	Species flabelliforme			Genus Alcyonidium	valid
Species	Species flabelliforme			Genus Alcyonidium	valid
Species	Species flavescens			Genus Alcyonidium	valid
Species	Species flustrelloides			Genus Alcyonidium	valid
Species	Species flustroides			Genus Alcyonidium	valid
Species	Species foliaceum			Genus Alcyonidium	valid
Species	Species gelatinosum			Genus Alcyonidium	valid
Species	Species gelatinosum	anderssoni		Genus Alcyonidium	valid
Species	Species gelatinosum	australe		Genus Alcyonidium	valid
Species	Species gelatinosum	cookae		Genus Alcyonidium	valid
Species	Species gelatinosum	diaphanum		Genus Alcyonidium	invalid
Species	Species gelatinosum	forma	lacourti	Genus Alcyonidium	valid
Species	Species gelatinosum	lobatum		Genus Alcyonidium	valid
Species	Species gelatinosum	pachydermatum		Genus Alcyonidium	valid
Species	Species giganteum			Genus Alcyonidium	valid
Species	Species glomeratum			Genus Alcyonidium	invalid
Species	Species hauffi			Genus Alcyonidium	valid
Species	Species hexagonum			Genus Alcyonidium	valid
Species	Species hirsutum			Genus Alcyonidium	valid
Species	Species hirsutum	erecta	[sic]	Genus Alcyonidium	valid
Species	Species hirsutum	hippothoeoides		Genus Alcyonidium	valid
Species	Species hirsutum	membranacea	[sic]	Genus Alcyonidium	valid
Species	Species hispidum			Genus Alcyonidium	invalid
Species	Species incrustans			Genus Alcyonidium	valid
Species	Species irregulare			Genus Alcyonidium	valid
Species	Species kermadecense			Genus Alcyonidium	valid
Species	Species kurilenses	[sic]		Genus Alcyonidium	invalid
Species	Species lacourti			Genus Alcyonidium	invalid
Species	Species lineare			Genus Alcyonidium	valid
Species	Species mamillatum			Genus Alcyonidium	valid
Species	Species mamillatum	disciforme		Genus Alcyonidium	valid
Species	Species mamillatum	erectum		Genus Alcyonidium	valid
Species	Species meltigemmatum			Genus Alcyonidium	valid
Species	Species membranacea	[sic]		Genus Alcyonidium	invalid
Species	Species mytili			Genus Alcyonidium	invalid
Species	Species nanum			Genus Alcyonidium	valid
Species	Species nipponicum			Genus Alcyonidium	valid
Species	Species nodosum			Genus Alcyonidium	valid
Species	Species nostoch			Genus Alcyonidium	valid
Species	Species pachydermatum			Genus Alcyonidium	invalid
Species	Species papillatum			Genus Alcyonidium	valid
Species	Species papillosum			Genus Alcyonidium	valid
Species	Species parasiticum			Genus Alcyonidium	valid
Species	Species pedunculatum			Genus Alcyonidium	valid
Species	Species polyoum			Genus Alcyonidium	valid
Species	Species polypylum			Genus Alcyonidium	valid
Species	Species proboscideum			Genus Alcyonidium	valid
Species	Species proliferans			Genus Alcyonidium	invalid
Species	Species radiatum			Genus Alcyonidium	valid
Species	Species radicellatum			Genus Alcyonidium	valid
Species	Species ramosum			Genus Alcyonidium	valid
Species	Species ramosum			Genus Alcyonidium	valid
Species	Species rhomboidale			Genus Alcyonidium	valid
Species	Species rubrum			Genus Alcyonidium	valid
Species	Species rugosum			Genus Alcyonidium	invalid
Species	Species sagamianum			Genus Alcyonidium	valid
Species	Species sanguineum			Genus Alcyonidium	valid
Species	Species shizuoi			Genus Alcyonidium	valid
Species	Species spinifera	[sic]		Genus Alcyonidium	invalid
Species	Species subviride			Genus Alcyonidium	valid
Species	Species topsenti			Genus Alcyonidium	invalid
Species	Species variegatum			Genus Alcyonidium	valid
Species	Species velum			Genus Alcyonidium	valid
Species	Species verrilli			Genus Alcyonidium	invalid
Species	Species lobatum			Order Cheilostomata	invalid
Species	Species echinatum			Order Cheilostomata	invalid
Species	Species gelatinosum			Order Cheilostomata	invalid
Species	Species glomeratum			Order Cheilostomata	valid
Species	Species hirsutum			Order Cheilostomata	invalid
Species	Species palmatum			Order Cheilostomata	valid
Species	Species parasiticum			Order Cheilostomata	invalid
Species	Species acervata			Genus Amathia	invalid
Species	Species aegyptiana			Genus Amathia	valid
Species	Species alternata			Genus Amathia	invalid
Species	Species australis			Genus Amathia	valid
Species	Species bicornis			Genus Amathia	valid
Species	Species biseriata			Genus Amathia	valid
Species	Species brasiliensis			Genus Amathia	valid
Species	Species brongniartii			Genus Amathia	valid
Species	Species connexa			Genus Amathia	valid
Species	Species convoluta			Genus Amathia	valid
Species	Species convoluta			Genus Amathia	valid
Species	Species cornuta			Genus Amathia	invalid
Species	Species crispa			Genus Amathia	valid
Species	Species cygnea			Genus Amathia	valid
Species	Species delicatissima			Genus Amathia	valid
Species	Species demarestii			Genus Amathia	valid
Species	Species dichotoma			Genus Amathia	invalid
Species	Species distans			Genus Amathia	valid
Species	Species distans	aegyptiana		Genus Amathia	valid
Species	Species fibrosum			Genus Amathia	valid
Species	Species furcata			Genus Amathia	valid
Species	Species goodei			Genus Amathia	invalid
Species	Species guernseii			Genus Amathia	valid
Species	Species inarmata			Genus Amathia	valid
Species	Species intermedia			Genus Amathia	valid
Species	Species intermedis			Genus Amathia	valid
Species	Species lamourouxi			Genus Amathia	valid
Species	Species laxa			Genus Amathia	valid
Species	Species lemanei			Genus Amathia	valid
Species	Species lendigera			Genus Amathia	valid
Species	Species obliqua			Genus Amathia	valid
Species	Species pinnata			Genus Amathia	valid
Species	Species plumosa			Genus Amathia	valid
Species	Species polycistica			Genus Amathia	valid
Species	Species populea			Genus Amathia	valid
Species	Species pruvoti			Genus Amathia	valid
Species	Species rudis			Genus Amathia	valid
Species	Species scoparia			Genus Amathia	valid
Species	Species semiconvoluta			Genus Amathia	invalid
Species	Species semispiralis			Genus Amathia	valid
Species	Species spinosa			Genus Amathia	invalid
Species	Species spiralis			Genus Amathia	valid
Species	Species tortuosa			Genus Amathia	valid
Species	Species tricornis			Genus Amathia	valid
Species	Species tricornis			Genus Amathia	valid
Species	Species unilateralis			Genus Amathia	invalid
Species	Species vermetiformis			Genus Amathia	valid
Species	Species vidovici			Genus Amathia	valid
Species	Species wilsoni			Genus Amathia	valid
Species	Species woodsi			Genus Amathia	valid
Species	Species palmata			Order Cyclostomata	invalid
Species	Species palmata			Genus Anguinella	valid
Species	Species hippothooides			Order Cheilostomata	valid
Species	Species clavatum			Genus Arachnidium	valid
Species	Species fibrosum			Genus Arachnidium	valid
Species	Species irregulare			Genus Arachnidium	valid
Species	Species simplex			Genus Arachnidium	valid
Species	Species hippothooides			Order Cheilostomata	invalid
Species	Species dubia			Order Cyclostomata	valid
Species	Species annosciae			Genus Arachnoidea	invalid
Species	Species barentsia			Genus Arachnoidea	valid
Species	Species brevicaudata			Genus Arachnoidea	valid
Species	Species evelinae			Genus Arachnoidea	valid
Species	Species ophiomorpha			Genus Arachnoidea	valid
Species	Species prenanti			Genus Arachnoidea	valid
Species	Species protecta			Genus Arachnoidea	valid
Species	Species raylankesteri			Genus Arachnoidea	valid
Species	Species thalassae			Genus Arachnoidea	valid
Species	Species annosciae			Genus Arachnoidella	valid
Species	Species barentsia			Genus Arachnoidella	invalid
Species	Species dubia			Genus Arachnoidella	invalid
Species	Species echinophilia			Genus Arachnoidella	valid
Species	Species prenanti			Genus Arachnoidella	invalid
Species	Species protecta			Genus Arachnoidella	invalid
Species	Species thalassae			Genus Arachnoidella	invalid
Species	Species mawatarii			Genus Ascorhiza	valid
Species	Species occidentalis			Genus Ascorhiza	valid
Species	Species imbricata			Order Cheilostomata	invalid
Species	Species trinitatis			Order Cheilostomata	valid
Species	Species australis			Genus Buskia	valid
Species	Species dalyellii			Genus Avenella	valid
Species	Species dilatata			Genus Avenella	invalid
Species	Species fusca			Genus Avenella	invalid
Species	Species gigantea			Genus Avenella	invalid
Species	Species cookae			Genus Bantariella	valid
Species	Species tenuis			Genus Bantariella	invalid
Species	Species foresti			Genus Bathyalozoon	valid
Species	Species catenata			Genus Benedenipora	valid
Species	Species deliculata			Genus Benedenipora	valid
Species	Species abyssicola			Genus Bockiella	valid
Species	Species angusta			Genus Bockiella	invalid
Species	Species minima			Genus Bockiella	invalid
Species	Species robusta			Genus Bockiella	invalid
Species	Species rugosa			Genus Bockiella	valid
Species	Species aggregata			Genus Bowerbankia	invalid
Species	Species alternata			Genus Bowerbankia	invalid
Species	Species aralensis			Genus Bowerbankia	invalid
Species	Species arctica			Genus Bowerbankia	valid
Species	Species biserialis			Genus Bowerbankia	valid
Species	Species caspia			Genus Bowerbankia	invalid
Species	Species caudata			Genus Bowerbankia	valid
Species	Species citrina			Genus Bowerbankia	valid
Species	Species composita			Genus Bowerbankia	valid
Species	Species densa			Genus Bowerbankia	invalid
Species	Species francorum			Genus Bowerbankia	valid
Species	Species glomerata			Genus Bowerbankia	valid
Species	Species gracilis			Genus Bowerbankia	invalid
Species	Species gracilis	aggregata		Genus Bowerbankia	valid
Species	Species gracilis	bengalensis		Genus Bowerbankia	valid
Species	Species gracilis	caudata		Genus Bowerbankia	invalid
Species	Species gracilis	delicata		Genus Bowerbankia	valid
Species	Species gracilis	typica		Genus Bowerbankia	valid
Species	Species gracillima			Genus Bowerbankia	valid
Species	Species hahni			Genus Bowerbankia	valid
Species	Species hanni			Genus Bowerbankia	valid
Species	Species imbricata			Genus Bowerbankia	valid
Species	Species imbricata	aralensis		Genus Bowerbankia	valid
Species	Species imbricata	caspia		Genus Bowerbankia	valid
Species	Species imbricata	caudata		Genus Bowerbankia	invalid
Species	Species imbricata	densa		Genus Bowerbankia	valid
Species	Species maxima			Genus Bowerbankia	valid
Species	Species medullaris			Genus Bowerbankia	invalid
Species	Species minutissima			Genus Bowerbankia	valid
Species	Species pusilla			Genus Bowerbankia	valid
Species	Species pustulosa			Genus Bowerbankia	valid
Species	Species pustulosa	alternata		Genus Bowerbankia	valid
Species	Species repens			Genus Bowerbankia	invalid
Species	Species stationis			Genus Bowerbankia	valid
Species	Species vidovici			Genus Bowerbankia	valid
Species	Species abscondita			Genus Bulbella	valid
Species	Species discreta			Genus Buskia	invalid
Species	Species mogilensis			Genus Buskia	valid
Species	Species nitens			Genus Buskia	valid
Species	Species pilosa			Genus Buskia	valid
Species	Species repens			Genus Buskia	valid
Species	Species seriata			Genus Buskia	valid
Species	Species socialis			Genus Buskia	valid
Species	Species socialis	discreta		Genus Buskia	valid
Species	Species tremulum			Order Cheilostomata	invalid
Species	Species hystricis			Genus Clavopora	valid
Species	Species occidentalis			Genus Clavopora	valid
Species	Species medullaris			Genus Crassicaula	invalid
Species	Species argilla			Genus Cryptoarachnidium	valid
Species	Species concretum			Genus Cryptopolyzoon	valid
Species	Species evelinae			Genus Cryptopolyzoon	valid
Species	Species wilsoni			Genus Cryptopolyzoon	valid
Species	Species concretum			Order Cheilostomata	invalid
Species	Species wilsoni			Order Cyclostomata	invalid
Species	Species cuscuta			Order Cheilostomata	invalid
Species	Species hispidum			Order Cheilostomata	invalid
Species	Species papillosum			Order Cheilostomata	invalid
Species	Species altum			Order Cheilostomata	invalid
Species	Species dilatatum			Order Cheilostomata	invalid
Species	Species fuscum			Order Cheilostomata	valid
Species	Species giganteum			Order Cheilostomata	invalid
Species	Species horridum			Order Cheilostomata	valid
Species	Species papuense			Order Cheilostomata	invalid
Species	Species pusillum			Order Cheilostomata	invalid
Species	Species repens			Order Cyclostomata	invalid
Species	Species spinifera			Order Cheilostomata	invalid
Species	Species placoides			Genus Echinella	invalid
Species	Species armata			Genus Elzerina	valid
Species	Species badia			Genus Elzerina	valid
Species	Species binderi			Genus Elzerina	valid
Species	Species blainvillii			Genus Elzerina	valid
Species	Species cylindrica			Genus Elzerina	valid
Species	Species dichotoma			Genus Elzerina	valid
Species	Species mutabilis			Genus Elzerina	valid
Species	Species venusta			Genus Elzerina	valid
Species	Species binderi			Genus Farciminaria	invalid
Species	Species blainvillii			Genus Farciminaria	valid
Species	Species flexilis			Genus Farciminaria	invalid
Species	Species arctica			Genus Farrella	invalid
Species	Species atlantica			Genus Farrella	invalid
Species	Species dilatata			Genus Farrella	valid
Species	Species elongata			Genus Farrella	valid
Species	Species familiaria			Genus Farrella	invalid
Species	Species fusca			Genus Farrella	invalid
Species	Species fusca			Genus Farrella	invalid
Species	Species gigantea			Genus Farrella	invalid
Species	Species pedicellata			Genus Farrella	invalid
Species	Species producta			Genus Farrella	valid
Species	Species repens			Genus Farrella	valid
Species	Species repenselongata			Genus Farrella	invalid
Species	Species carnosa			Genus Flustra	invalid
Species	Species hirta			Genus Flustra	invalid
Species	Species hispida			Genus Flustra	invalid
Species	Species spongiosa			Genus Flustra	invalid
Species	Species aspinosa			Order Cheilostomata	invalid
Species	Species carnosa			Order Cheilostomata	invalid
Species	Species corniculata			Order Cheilostomata	invalid
Species	Species dichotoma			Order Cyclostomata	invalid
Species	Species flabellaris			Order Cyclostomata	invalid
Species	Species gigantea			Order Cheilostomata	invalid
Species	Species hirta			Order Cyclostomata	invalid
Species	Species hispida			Order Cyclostomata	invalid
Species	Species hispida	cylindrica		Order Cheilostomata	invalid
Species	Species spongiosa			Order Cheilostomata	invalid
Species	Species stolonifera			Order Cheilostomata	invalid
Species	Species stolonifera	aspinosa		Order Cheilostomata	invalid
Species	Species vegae			Order Cheilostomata	invalid
Species	Species akkeshiensis			Genus Flustrellidra	valid
Species	Species aspinosa			Genus Flustrellidra	valid
Species	Species carnosa			Genus Flustrellidra	valid
Species	Species cervicornis			Genus Flustrellidra	invalid
Species	Species corniculata			Genus Flustrellidra	valid
Species	Species filispina			Genus Flustrellidra	valid
Species	Species gigantea			Genus Flustrellidra	valid
Species	Species hirta			Genus Flustrellidra	valid
Species	Species hispida			Genus Flustrellidra	valid
Species	Species inarmata			Genus Flustrellidra	invalid
Species	Species kurilensis			Genus Flustrellidra	valid
Species	Species prouhoi			Genus Flustrellidra	invalid
Species	Species spinifera			Genus Flustrellidra	valid
Species	Species spongiosa			Genus Flustrellidra	valid
Species	Species stolonifera			Genus Flustrellidra	valid
Species	Species stolonifera	aspinosa		Genus Flustrellidra	valid
Species	Species vegae			Genus Flustrellidra	valid
Species	Species prouhoi			Genus Flustrellidrella	valid
Species	Species limicola			Genus Franzenella	invalid
Species	Species monniotae			Genus Franzenella	invalid
Species	Species radicans			Genus Franzenella	valid
Species	Species gelatinosus			Order Cheilostomata	invalid
Species	Species diaphana			Order Cheilostomata	invalid
Species	Species parasite			Order Cheilostomata	invalid
Species	Species velu			Order Cheilostomata	invalid
Species	Species diaphanus			Order Cheilostomata	invalid
Species	Species hirsutum			Order Cheilostomata	invalid
Species	Species parasiticus			Order Cheilostomata	invalid
Species	Species velum			Order Cheilostomata	invalid
Species	Species terebrans			Genus Harmeriella	valid
Species	Species atlantae			Genus Haywardozoon	valid
Species	Species inarmatum			Genus Haywardozoon	valid
Species	Species armata			Order Cheilostomata	invalid
Species	Species egertoni			Order Cheilostomata	invalid
Species	Species elongata			Order Cyclostomata	invalid
Species	Species nutans			Order Cheilostomata	invalid
Species	Species verticillata			Order Cheilostomata	invalid
Species	Species cambodjiensis			Genus Hislopia	invalid
Species	Species corderoi			Genus Hislopia	valid
Species	Species intermedia			Genus Hislopia	invalid
Species	Species lacustris			Genus Hislopia	valid
Species	Species lacustris	moniliformis		Genus Hislopia	valid
Species	Species limosa			Genus Hislopia	invalid
Species	Species malayensis			Genus Hislopia	valid
Species	Species monilifornis			Genus Hislopia	invalid
Species	Species placoides			Genus Hislopia	valid
Species	Species placoides	intermedia		Genus Hislopia	valid
Species	Species placoides	limosa		Genus Hislopia	valid
Species	Species placoides	ripariensis		Genus Hislopia	valid
Species	Species placoides	sabulosa		Genus Hislopia	valid
Species	Species ripariensis			Genus Hislopia	invalid
Species	Species sabulosa			Genus Hislopia	invalid
Species	Species sinensis			Genus Hislopia	invalid
Species	Species verticellatus			Order Cheilostomata	invalid
Species	Species verticillata			Order Cheilostomata	invalid
Species	Species expansa			Genus Hypophorella	valid
Species	Species angulata			Genus Immergentia	valid
Species	Species californica			Genus Immergentia	valid
Species	Species minuta			Genus Immergentia	invalid
Species	Species orbignyana			Genus Immergentia	valid
Species	Species patagoniana			Genus Immergentia	valid
Species	Species philippinensis			Genus Immergentia	valid
Species	Species subangulata			Genus Immergentia	valid
Species	Species suecica			Genus Immergentia	valid
Species	Species zelandica			Genus Immergentia	valid
Species	Species zelandica	minuta		Genus Immergentia	valid
Species	Species zelandica	patagonica		Genus Immergentia	valid
Species	Species nutans			Order Cheilostomata	invalid
Species	Species repens			Order Cyclostomata	invalid
Species	Species elongata			Order Cyclostomata	valid
Species	Species repens			Order Cyclostomata	invalid
Species	Species spinosa			Order Cyclostomata	invalid
Species	Species angusta			Genus Lobiancopora	valid
Species	Species hyalina			Genus Lobiancopora	valid
Species	Species minima			Genus Lobiancopora	valid
Species	Species robusta			Genus Lobiancopora	invalid
Species	Species rugosa			Genus Lobiancopora	invalid
Species	Species acuta			Genus Membranipora	valid
Species	Species gautieri			Genus Metalcyonidium	valid
Species	Species radicata			Genus Mimosella	valid
Species	Species bigeminata			Genus Mimosella	valid
Species	Species bocki			Genus Mimosella	valid
Species	Species cookae			Genus Mimosella	valid
Species	Species crosslandi			Genus Mimosella	valid
Species	Species firmata			Genus Mimosella	invalid
Species	Species gracilis			Genus Mimosella	valid
Species	Species nutans			Genus Mimosella	valid
Species	Species tenuis			Genus Mimosella	valid
Species	Species tremula			Genus Mimosella	valid
Species	Species verticillata			Genus Mimosella	valid
Species	Species verticillata	firmata		Genus Mimosella	valid
Species	Species pertenuis			Genus Monastesia	valid
Species	Species ambulans			Genus Monobryozoon	valid
Species	Species bulbosum			Genus Monobryozoon	valid
Species	Species limicola			Genus Monobryozoon	invalid
Species	Species sandersi			Genus Monobryozoon	valid
Species	Species armata			Order Cheilostomata	invalid
Species	Species robusta			Genus Neobockiella	valid
Species	Species schopfi			Genus Neoflustrellidra	valid
Species	Species cuscutum			Order Cheilostomata	invalid
Species	Species alta			Genus Nolella	valid
Species	Species annectens			Genus Nolella	valid
Species	Species blakei			Genus Nolella	valid
Species	Species dilatata			Genus Nolella	invalid
Species	Species gigantea			Genus Nolella	valid
Species	Species gracilipes			Genus Nolella	valid
Species	Species guillei			Genus Nolella	valid
Species	Species hampsoni			Genus Nolella	valid
Species	Species horrida			Genus Nolella	invalid
Species	Species limicola			Genus Nolella	valid
Species	Species monniotae			Genus Nolella	valid
Species	Species papuensis			Genus Nolella	valid
Species	Species pusilla			Genus Nolella	valid
Species	Species radicans			Genus Nolella	valid
Species	Species sawayai			Genus Nolella	valid
Species	Species spinifera			Genus Nolella	valid
Species	Species stipata			Genus Nolella	valid
Species	Species thalassae			Genus Nolella	invalid
Species	Species cambodjiensis			Order Cheilostomata	invalid
Species	Species sinensis			Order Cyclostomata	invalid
Species	Species cambodjiensis			Genus Norodoniana	valid
Species	Species cambodjiensis			Genus Norodoniana	valid
Species	Species sinensis			Genus Norodoniana	valid
Species	Species sinensis			Genus Norodoniana	valid
Species	Species atlanticum			Genus Pachyzoon	valid
Species	Species ehrenbergi			Genus Paludicella	valid
Species	Species elongata			Genus Paludicella	valid
Species	Species erecta			Genus Paludicella	invalid
Species	Species muelleri			Genus Paludicella	invalid
Species	Species pentagonalis			Genus Paludicella	valid
Species	Species procumbens			Genus Paludicella	valid
Species	Species nutans			Genus Panolicella	valid
Species	Species ryland			Genus Parachnoidea	valid
Species	Species vermiculare			Genus Paralcyonidium	valid
Species	Species familiaris			Order Cheilostomata	invalid
Species	Species brevis			Genus Penetrantia	valid
Species	Species clionoides			Genus Penetrantia	valid
Species	Species concharum			Genus Penetrantia	valid
Species	Species densa			Genus Penetrantia	valid
Species	Species ditrupae			Genus Penetrantia	valid
Species	Species irregularis			Genus Penetrantia	valid
Species	Species operculata			Genus Penetrantia	valid
Species	Species parva			Genus Penetrantia	valid
Species	Species sileni			Genus Penetrantia	valid
Species	Species cuscata			Order Cheilostomata	invalid
Species	Species tubulosa			Order Cyclostomata	invalid
Species	Species brevituba			Genus Pherusella	valid
Species	Species flabellaris			Genus Pherusella	valid
Species	Species tubulosa			Genus Pherusella	valid
Species	Species investigatoris			Genus Platypolyzoon	valid
Species	Species familiaris			Order Cheilostomata	invalid
Species	Species erecta			Genus Pottsiella	valid
Species	Species labiostomelloides			Genus Protobenedenipora	valid
Species	Species bobinae			Genus Pseudalcyonidium	valid
Species	Species polyoum			Order Cheilostomata	invalid
Species	Species acervata			Order Cheilostomata	valid
Species	Species alternata			Order Cheilostomata	valid
Species	Species australis			Order Cyclostomata	invalid
Species	Species convoluta			Order Cheilostomata	invalid
Species	Species coutinhii			Order Cheilostomata	valid
Species	Species crispa			Order Cheilostomata	invalid
Species	Species helenae			Order Cheilostomata	valid
Species	Species lendigera			Order Cheilostomata	invalid
Species	Species semiconvoluta			Order Cheilostomata	valid
Species	Species semispiralis			Order Cheilostomata	invalid
Species	Species unilateralis			Order Cheilostomata	valid
Species	Species verticillata			Order Cheilostomata	invalid
Species	Species woodsii			Order Cheilostomata	invalid
Species	Species cuscuta			Order Cheilostomata	invalid
Species	Species imbricata			Order Cheilostomata	invalid
Species	Species lendigera			Order Cheilostomata	invalid
Species	Species pustulosa			Order Cyclostomata	invalid
Species	Species spinosa			Order Cyclostomata	invalid
