unknown-id1	unknown-id2	name	rank	unknown-id	authority-date	authority-name	date	comment
131870	20193	rhomboidalis	113		1852	Bock	7/3/2004	Vide Cellepora reussiana;
133380	20346	rhomboidalis	113		1890	Bock	7/3/2004	Vide Cellepora reussiana;
134706	20512	rhomboidalis	113		1952	Bock	7/3/2004	Species typica Dibunostoma Cheetham, 1963;   Nunc Dibunostoma fide Cheetham (1963);   Recent, Pacific (Indonesia);
137446	20784	rhomboidalis	113		1852	Bock	7/3/2004	Vide Calpensia reversa;
138470	20834	rhomboidalis	113		1967	Bock	7/3/2004	Vide Hippothoa reversa;
138471	20834	richardi	113		1903	Bock	7/3/2004	Very likely a senior synonym of Schizoporella errata but the type is lost according to Maturo and Schopf (1968, p. 5.; Typi incogniti fide Maturo & Schopf (1968);   Subjective junior synonym Lepralia unicornis fide Osburn (1914);   Etiam Escharina fide Verrill (1879);   Recent, northwest Atlantic (USA);
140889	30093	richardi	113		1911	Bock	12/3/2004	Etiam Flustra fide Robertson (1921);   Recent, Pacific (Japan);
138907	20867	richardsii	113		0	Bock	7/3/2004	Vide Carbasea rhizophora;
126530	20834	ridleyi	113		1883	Bock	7/3/2004	Vide Carbasea rhizophora;
130226	21060	ridleyi	113		1883	Bock	7/3/2004	Subjective junior synonym Melicerita dubia fide Jelly (1889);   Nunc Melicerita fide Jelly (1889);   Recent,;
130252	20123	ridleyi	113		1883	Bock	7/3/2004	Vide Schizoporella rhomboidalis;
131341	21264	ridleyi	113		1890	Bock	7/3/2004	Vide Reptescharinella rhomboidalis;
139825	20957	ridleyi	113		1890	Bock	7/3/2004	Recent, Pacific (Japan);
141168	30145	ridleyi	113		1944	Bock	12/3/2004	Recent, Pacific (Japan);
131012	20163	rigida	113		1885	Bock	7/3/2004	?Subjective junior synonym Flustra brongniarti fide Jelly (1889);   Nunc Chorizopora fide Jelly (1889);   Recent, Atlantic (France);
138891	10090	rigida	113		1816	Bock	7/3/2004	Subjective synonym Schizoporella ridleyi fide Gordon (1984);   Nunc Buffonellodes fide Gordon (1984);   Recent, Pacific (Australia, New Zealand);
139098	21329	rigida	113		1886	Bock	7/3/2004	Recent, Atlantic (Azores);
139316	20880	rigida	113		1886	Bock	7/3/2004	Species typica Conocavea Calvet, 1911;   Recent, Atlantic (Azores);
134369	20457	rimata	113		1952	Bock	7/3/2004	?Milne Edwards; Subjective junior synonym Setosella folini;
130227	21060	rimosa	113		1888	Bock	7/3/2004	Nunc Buffonellodes fide Uttley & Bullivant (1972);   Etiam Buffonella fide Waters (1904);   Recent, Pacific (Australia, New Zealand));  Cenozoic, middle Miocene, Langhian (Australia, Muddy Creek) fide MacGillivray (1895);     Pliocene (New Zealand) fide W
130253	20123	rimosa	113		1888	Bock	7/3/2004	Vide Schizoporella ridleyi;
134730	20513	rimosa	113		1888	Bock	7/3/2004	Vide Schizoporella ridleyi;
133312	20344	rimulata	113		1847	Bock	7/3/2004	Recent, Pacific (China Sea);
136031	20580	rimulata	113		1929	Bock	7/3/2004	Vide Cellepora ridleyi;
137430	20783	rimulata	113		1847	Bock	7/3/2004	Recent, Atlantic (Argentina);
139099	21329	rimulata	113		1847	Bock	7/3/2004	Subjective junior synonym Salicornaria simplex fide Waters (1889);   Recent, Pacific (Australia);   Fossil: Late Pleistocene (Pacific, Tasmania) fide Wass and Yoo (1975);
130845	20158	ringens	113		1852	Bock	7/3/2004	non Forskal, 1775; Nunc Halophila johnstoniae fide Harmer (1926);   Nunc Halophila fide Harmer (1926);   Recent, Pacific (Australia);
135174	10090	ringens	113		1856	Bock	7/3/2004	Nunc Smittina fide Kluge (1962);   Recent, circumpolar Arctic (Jan Mayen Island);
135398	20562	ringens	113		1856	Bock	7/3/2004	Vide Smittia rigida;
140122	21079	ringens	113		1852	Bock	7/3/2004	Recent, Pacific (Panama);
141958	30439	roberti	113		1958	Bock	12/3/2004	Species typica Buffonella Jullien, 1888 non Keferstein, 1868;   Species typica Buffonellodes Strand, 1928;   Subjective junior synonym Schizoporella ridleyi fide Waters (1904);   Nunc Buffonellodes fide Strand (1928);   Etiam Lacerna fide Harmer (1957);  
134518	20462	robertina	113		1852	Gordon	6/1/2006	Vide Buffonella rimosa;
139673	20933	robertsoni [sic]	113		1926	Bock	7/3/2004	Vide Buffonella rimosa;
132167	21097	robertsoniae	113		1923	Bock	7/3/2004	Subjective junior synonym Flustra legentilii fide Smitt (1868);   Etiam Escharella fide Smitt (1868);   Etiam Reptescharella fide d'Orbigny (1852);   Recent, Atlantic;
132173	10090	robertsoniae	113		1923	Bock	7/3/2004	Recent, Pacific (Philippines);   Fossil: Pleistocene (Japan);
132449	20257	robertsoniae	113		1923	Bock	7/3/2004	Vide Escharina rimulata;
132471	10090	robertsoniae	113		1923	Bock	7/3/2004	Vide Escharina rimulata;
124779	20566	roborata	113		1881	Bock	7/3/2004	Nunc Vittaticella fide Harmer (1957);   Recent, Pacific (New Zealand);
133649	21232	roborata	113		1881	Bock	7/3/2004	Species typica Megapora Hincks, 1877;   Nunc Megapora fide Hincks (1856);   Recent, boreal and arctic northeast Atlantic;
133653	21233	roborata	113		1881	Bock	7/3/2004	Vide Lepralia ringens;
135955	20570	roborata	113		1881	Bock	7/3/2004	Vide Catenicella ringens;
133650	21232	roborata ligulata	113		1886	Bock	7/3/2004	Recent, Atlantic (France);
132188	21230	roboratum	113		1881	Bock	7/3/2004	Subjective junior synonym Hippothoa divaricata fide (1889);   Recent, Atlantic (Grand Banks);
130018	20081	robusta	113		1881	Bock	7/3/2004	?Ab errore pro Tegella robertsonae;   Nomen novum pro Membranipora occultata Robertson, 1908 non Waters, 1887;   Recent, northeast Pacific;   Fossil: Miocene-Pleistocene (Japan), Pleistocene (USA, California);
130409	20124	robusta	113		1869	Bock	7/3/2004	Vide Costazzia robertsoniae;
132632	21051	robusta	113		1881	Bock	7/3/2004	Nunc Costazia fide Osburn (1952);   Recent, northeast Pacific;   Fossil:  Pleistocene (USA, California);
132868	20328	robusta	113		1928	Bock	7/3/2004	Vide Cupularia robertsoniae;
134819	20533	robusta	113		1921	Bock	7/3/2004	Subjective junior synonym Lunulites depressa fide Cook (1965);   Recent, Pacific (California);   Fossil: Pleistocene (USA, California);
135175	10091	robusta	113		1884	Bock	7/3/2004	Species typica Craspedozoum MacGillivray, 1886;   Species typica Flabellina Levinsen, 1902;   Etiam Craspedozoum fide MacGillivray (1886);   Etiam Flabellina (Flabellaris) fide Levinsen (1902);   Etiam Menipea fide Levinsen (1909);   Etiam Flabellaris fid
136032	20580	robusta	113		1985	Bock	7/3/2004	Vide Membranipora roborata;
136443	20595	robusta	113		1929	Bock	7/3/2004	Vide Membranipora roborata;
136994	20689	robusta	113		1929	Bock	7/3/2004	Vide Membranipora roborata;
137664	10091	robusta	113		1878	Bock	7/3/2004	Vide Craspedozoum ligulatum;
139100	21329	robusta	113		1903	Bock	7/3/2004	Vide Membranipora roborata;
139839	20959	robusta	113		1884	Bock	7/3/2004	Vide Diachloris hirtissima robusta;
140015	20983	robusta	113		1921	Bock	7/3/2004	Recent, Indo-Pacific (Australia);
140123	21079	robusta	113		1939	Bock	7/3/2004	Vide Diachoris hirtissima robusta;
141253	30162	robusta	113		1992	Bock	12/3/2004	Recent, Atlantic (North Africa);
141353	30193	robusta	113		1927	Bock	12/3/2004	Nunc Turbicellepora fide;   Etiam Schismopora fide Gautier (1962);   Recent, Mediterranean;
141819	30340	robusta	113		1928	Bock	12/3/2004	Nunc Tremogasterina fide Powell & Cook (1967);   Recent, Indian Ocean (Burma, Mergui);   Fossil: ?Pleistocene (Red Sea);
141950	30438	robusta	113		1880	Bock	12/3/2004	Recent, Atlantic (Ghana);
130410	20124	robusta capensis	113		1887	Bock	7/3/2004	Vide Petraliella robusta;
131889	20197	rogickae	113		1961	Bock	7/3/2004	Nunc Mucropetraliella fide Harmer (1957);   Recent, Pacific (Philippines);
137174	20720	rogickae	113		1961	Bock	7/3/2004	Subjective junior synonym Retepora porcellana fide Jelly (1889) & Brown (1956);   Recent, Pacific (South Australia);
137808	20804	rogickae	113		1958	Bock	7/3/2004	Recent, Atlantic (Newfoundland, Grand Banks);
137835	20805	rogickae	113		1958	Bock	7/3/2004	Vide Lepralia robusta;
131065	20164	rogicki [sic]	113		1965	Bock	7/3/2004	Vide Lekythopora robusta;
141308	30170	rogickiana	113		1968	Bock	12/3/2004	Vide Vittaticella elegans robusta;
132314	10090	romana	113		1988	Bock	7/3/2004	Recent, Meditterranean;
137327	20756	romana	113		1988	Bock	7/3/2004	Recent, Pacific (Hawaii);
131342	21264	ronchi	113		1828	Bock	7/3/2004	Recent, Atlantic (Gulf of Mexico);
133313	20344	ronchi	113		1828	Bock	7/3/2004	Vide Stomatopora johnstoni robusta;
132481	20263	rosacea	113		1947	Bock	7/3/2004	Vide Bugula capensis;
133101	10090	rosacea	113		1856	Bock	7/3/2004	Vide Porella rogickae;
133381	20346	rosacea	113		1856	Bock	7/3/2004	Nunc Cigclisula fide Banta & Carson (1977);   Recent, Pacific (Gulf of California);
133391	20347	rosacea	113		1856	Bock	7/3/2004	Vide Smittina rogickae;
137370	20771	rosacea	113		1856	Bock	7/3/2004	Vide Smittina rogickae;
139319	20880	rosacea	113		1967	Bock	7/3/2004	1966 in Horowitz; Recte Cellarinella rogickae;   Recent, Antarctic;
141115	30143	rosea	113		1929	Bock	12/3/2004	1970 in Horowitz; Recent, Antarctic (Princess Ranghild Land);
123207	20379	rosselii	113		1826	Bock	7/3/2004	Vide Puellina (Cribrilaria) setiformis romana (PEB corr.);
124781	20566	rosselii	113		1826	Bock	7/3/2004	Vide Puellina (Cribrilaria) setiformis romana;
125200	20586	rosselii	113		1826	Bock	7/3/2004	Recent, Mediterranean;
130523	20134	rosselii	113		1826	Bock	7/3/2004	Vide Cellepora ronchi;
131343	21264	rosselii	113		1826	Bock	7/3/2004	Subjective junior synonym Aptonella violacea fide Cook (1985);   Nunc Aptonella fide Cook (1985);   Recent, Atlantic (Caribbean);
136283	20586	rosselii multijuncta	113		1879	Bock	7/3/2004	Species typica Ragionula Canu & Bassler, 1929;   Nunc Ragionula fide Canu & Bassler (1929);   Nunc Escharopsis fide Kluge (1962);   Etiam Escharoides fide Smitt (1868);   Recent, circumpolar boreal and Arctic;
131066	20164	rossi	113		1956	Bock	7/3/2004	Vide Eschara rosacea;
138950	10090	rostellata	113		1957	Bock	7/3/2004	Vide Eschara rosacea;
131344	21264	rostrata	113		1828	Bock	7/3/2004	Vide Eschara rosacea;
132744	21245	rostrata	113		1828	Bock	7/3/2004	Recent, Pacific (New Zealand);   Fossil: Late Pleistocene (Pacific, Tasmania) fide Wass and Yoo (1975);
133382	20346	rostrata	113		1946	Bock	7/3/2004	Recent, Pacific (Philippines);
135176	10090	rostrata	113		1856	Bock	7/3/2004	in Savigny; Species typica Rosseliana Jullien, 1880;   Etiam Cellepora fide d'Orbigny (1852);   Etiam Caleschara fide Levinsen (1909);   Etiam Membranipora fide Busk (1854);   Etiam Mollia fide Lamouroux (1821);   Etiam Rosseliana fide Jullien (1880), El Hajjaji (199
135766	20566	rostrata	113		1867	Bock	7/3/2004	in Savigny; Vide Flustra rosselii;
136930	21168	rostrata	113		1946	Bock	7/3/2004	in Savigny; Vide Flustra rosseli;
137175	20720	rostrata	113		1888	Bock	7/3/2004	in Savigny; Vide Flustra rosselii;
126225	20808	rostratum	113		1856	Bock	7/3/2004	in Savigny; Vide Flustra rosselii;
136571	20620	rostratus	113		1923	Bock	7/3/2004	Vide  Diachoris patellaria multijuncta;
134808	20531	rostrifera	113		0	Bock	7/3/2004	Recent, Antarctic (Ross Sea);
138474	20834	rostrifera	113		1884	Bock	7/3/2004	Vide Celleporina (Sinuporina) rostellata;
139101	21329	rostriformis	113		1888	Bock	7/3/2004	Etiam Discopora fide Milne Edwards in Lamarck (1836);   Recent, Mediterranean;
139320	20880	rostriformis	113		1888	Bock	7/3/2004	Vide Cellepora rostrata;
134008	20399	rostrigera	113		1887	Bock	7/3/2004	Vide Peristomella jacksoni rostrata;
134258	20447	rostrigera	113		1873	Bock	7/3/2004	Nunc Rhynchozoon fide Hayami (1976);   Recent, Pacific (Mexico);   Fossil: Miocene (Japan);
135177	10090	rostrigera	113		1873	Bock	7/3/2004	Recent, Mediterranean (Adriatic);
135178	10090	rostrigera	113		1885	Bock	7/3/2004	Vide Peristomella jacksoni rostrata;
135179	10090	rostrigera	113		0	Bock	7/3/2004	Vide Porella elegantula rostrata;
136397	21161	rostrigera	113		1884	Bock	7/3/2004	Vide Lepralia rostrata;
131345	21264	rota	113		1885	Bock	7/3/2004	Species typica Notoplites Harmer, 1923;   Recent, Pacific (Celebes);
131608	21096	rota	113		1884	Bock	7/3/2004	
132168	21097	rota	113		1885	Bock	7/3/2004	Subjective junior synonym Schizoporella auriculata alba  fide Jelly (1889);   Recent,;
134775	20518	rota	113		1885	Bock	7/3/2004	Nunc Smittina fide Harmer (  ) & Livingstone (1926);   Recent, Indian Ocean (Mauritius);
138928	21101	rota	113		1885	Bock	7/3/2004	Vide Smittia rostriformis;
135956	20570	rotunda	113		0	Bock	7/3/2004	Vide Lepralia rostrigera;
140837	30019	rotunda	113		1923	Bock	12/3/2004	Vide Escharella rostrigera;
130069	21054	rotundata	113		1914	Bock	7/3/2004	non Busk, nec Hincks, 1885; Vide Escharella rostrigera;
132114	20220	rotundata	113		1914	Bock	7/3/2004	non Busk, nec (Smitt, 1873); Nunc Gephyrophora fide Canu & Bassler (1929);   Recent, Pacific (Philippines, China Sea);   Fossil: Pleistocene (Japan);
135180	10090	rotundata	113		1879	Bock	7/3/2004	non (Smitt, 1873) nec Hincks, 1885; Vide;
136398	21161	rotundata	113		1882	Bock	7/3/2004	Recent, Indian (Prince Edward Island);
131346	21264	rotundora	113		1909	Bock	7/3/2004	?Subjective junior synonym Cellepora costazii fide Harmer (1957);   Subjective junior synonym Cellepora costata fide Waters (1887);   Nunc Celleporina fide Harmer (1957);   Etiam Costazia fide Canu & Bassler (1929);   Etiam Lagenipora fide Waters (1905); 
134385	20458	rotundora	113		1909	Bock	7/3/2004	Vide Cellepora rota;
134541	20464	rotundora	113		1909	Bock	7/3/2004	Vide Cellepora rota;
135181	10090	rotundora	113		1909	Bock	7/3/2004	Vide Cellepora rota;
131928	21109	rotundorum	113		1909	Bock	7/3/2004	Vide Cellepora rota;
137665	10090	rouchi	113		1878	Bock	7/3/2004	
131347	21264	rouchii	113		1828	Bock	7/3/2004	Recent, Pacific (Japan);
138916	20868	roulei	113		1906	Bock	7/3/2004	Nunc Cornucopina fide Harmer (1926);   Recent, Antarctic;
136833	20673	rouvillei	113		1902	Bock	7/3/2004	Vide Bicellaria rotundata;
139102	21329	rouvillei	113		1902	Bock	7/3/2004	Vide Lepralia pertusa rotundata;
139321	20880	rouvillei	113		1902	Bock	7/3/2004	Recent, Pacific (Singapore or Philippines);
134246	20446	rouzaudi	113		1904	Bock	7/3/2004	Nunc Cleidochasma fide Cook (1964);   Etiam Hippoporidra fide;   Etiam Hippotrema fide Canu & Bassler (1928);   Recent, Atlantic (Madeira);
137177	20720	rouzaudi	113		1904	Bock	7/3/2004	Vide Cellepora rotundora;
131067	20164	roydsi	113		1956	Bock	7/3/2004	Vide Cellepora rotundora;
133690	10090	rozieri	113		1826	Bock	7/3/2004	Vide Cellepora rotundora;
135767	20566	rozieri	113		1826	Bock	7/3/2004	Vide Cellepora rotundora;
139492	21336	rozieri	113		1826	Bock	7/3/2004	Recent, Atlantic (English Channel), Mediterranean;
139780	20946	rozieri	113		1826	Bock	7/3/2004	Recent, Mediterranean;
127222	20946	rozieri californica	113		1909	Bock	7/3/2004	Species typica Setosellina Calvet, 1906;   Recent, eastern Atlantic (Cape Verde Islands);
139493	21336	rozieri falcifera	113		1880	Bock	7/3/2004	Vide Smittia rouvillei;
139531	20898	rozieri falcifera	113		1880	Bock	7/3/2004	Type specimen destroyed in fire!!;   Nunc Parasmittina fide Gautier (1961);   Recent, Mediterranean (France);
139494	21336	rozieri gothica	113		1856	Bock	7/3/2004	Vide Smittia rouvillei;
139782	20946	rozieri gothica	113		1856	Bock	7/3/2004	Vide Porella rouzaudi;
139495	21336	rozieri indica	113		1880	Bock	7/3/2004	Nunc Hippadenella fide Moyano (1991);   Recent, subantarctic Atlantic;
139783	20946	rozieri indica	113		1880	Bock	7/3/2004	Subjective junior synonym Cellarinella watersi fide Hayward & Ryland (1991);   Recent, Antarctic (Ross Sea);
139784	20946	rozieri labiata	113		1884	Bock	7/3/2004	in Savigny; Species typica Thalamoporellla Hincks, 1887;   Nunc Thalamoporella fide Hincks (1887);   Etiam Membranipora fide Busk (1854);   Etiam Reptescharellina fide d'Orbigny (1852);   Etiam Steganoporella fide Hincks (1880);   Etiam Steginoporella fide Smitt (187
139785	20946	rozieri prominens	113		1909	Bock	7/3/2004	in Savigny; Vide Flustra rozieri;
139786	20946	rozieri sparsipunctata	113		1909	Bock	7/3/2004	in Savigny; Vide Flustra rozieri;
137445	10090	rozierii	113		1826	Bock	7/3/2004	in Savigny; Vide Flustra rozieri;
135182	10090	rubens	113		1854	Bock	7/3/2004	Cenozoic, Pliocene (Japan) fide Hayami (1975);     Pleistocene (USA, California) fide Soule & Duff (1957)  Pliocene (Japan);   Recent, eastern Pacific (California to Galapagos) fide Chaney, Soule & Soule (1989);
138475	20834	rubida	113		1881	Bock	7/3/2004	Etiam Thalamoporella rozieri falcifera fide Jelly (1889);   Nunc Thalamoporella fide Jelly (1889) & Osburn (1914);   Recent, western Atlantic, tropical Indian and Pacific (Australia);
130411	20124	rubra	113		1912	Bock	7/3/2004	Vide Steganoporella rozieri falcifera;
134009	20399	rubra	113		1940	Bock	7/3/2004	Vide Membranipora gothica;
134107	20424	rubra	113		1922	Bock	7/3/2004	Vide Membranipora gothica;
134311	20451	rubra	113		1928	Bock	7/3/2004	Etiam Steganoporella smittii indica;   Nunc Thalamoporella fide Jelly (1889);   Recent, Indian (India);
135305	20542	rubra	113		1922	Bock	7/3/2004	Vide Steganoporella gothica indica;
139377	20881	rubrilingulata	113		1956	Bock	7/3/2004	Vide Vincularia labiata;
126370	20833	rudis	113		1869	Bock	7/3/2004	Recent, Pacific (Australia, Torres Strait);
131348	21264	rudis	113		1881	Bock	7/3/2004	Subjective junior synonym Thalamorporella rozieri prominens fide Harmer (1926);   Recent, Pacific (Australia);
131609	21096	rudis	113		1881	Bock	7/3/2004	in Savigny; Vide Flustra rozierii;
135183	10089	rudis	113		1869	Bock	7/3/2004	Subjective junior synonym Lepralia concinna fide Osburn (1912);   Nunc Porella fide Osburn (1912);   Recent, Atlantic (Canada, New Brunswick);
138929	21101	rudis	113		1881	Bock	7/3/2004	Recent, Pacific (Australia);
130501	20131	rudis minor	113		1918	Bock	7/3/2004	Vide Bugula neritina rubra;
132284	21131	rufa	113		1869	Bock	7/3/2004	Subjective junior synonym Aptonella violacea fide Cook (1985);   Nunc Aptonella fide Cook (1985);   Recent, Atlantic (Caribbean, Puerto Rico);
136399	21161	rugata	113		1909	Bock	7/3/2004	Vide Lunularia rubra;
130162	10090	rugatus	113		1957	Bock	7/3/2004	Subjective junior synonym Hippothoa mucronata fide Brown (1949) & Osburn (1952);   non Hippomenella fide Brown (1949);   Recent, Atlantic (Gulf of Mexico);
127913	30143	rugosa	113		1920	Bock	12/3/2004	Nunc Helixotionella fide Cook & Chimonides (1984);   Recent, Pacific (Australia);
130654	20145	rugosa	113		1974	Bock	7/3/2004	rubrilinqulata in Horowitz; Recent, Antarctic;
137240	20724	rugosa	113		1852	Bock	7/3/2004	Vide Lepralia rudis;
137484	20790	rugosa	113		1852	Bock	7/3/2004	Nunc Celleporina fide Harmer (1957);   Etiam Siniopelta fide Levinsen (1909);   Recent, south Atlantic;
138814	21366	rugosa	113		1852	Bock	7/3/2004	Vide Cellepora rudis;
139103	21329	rugosa	113		1852	Bock	7/3/2004	Nunc Schizomavella fide Gautier (1962);   Recent, Mediterranean;   Fossil: Pliocene (Italy);
139556	21312	rugosa	113		1940	Bock	7/3/2004	Vide Cellepora rudis;
139650	21368	rugosa	113		1849	Bock	7/3/2004	Recent, Pacific (Japan);
140862	30038	rugosa	113		1933	Bock	12/3/2004	Vide Catenicella rufa;
140864	10091	rugosa	113		1933	Bock	12/3/2004	Recent, Pacific (Gilbert Islands);
141117	30143	rugosa	113		1940	Bock	12/3/2004	Vide Sclerodomus rugatus;
141169	30145	rugosa	113		1930	Bock	12/3/2004	non Osburn, 1940; Cenozoic, Oligocene, Rupelian (USA, Alabama: Marianna Limestone);     Miocene (Sicily);   Recent, Mediterranean;
141309	30170	rugosa	113		1853	Bock	12/3/2004	Recent, Mediterranean (Aegean Sea);
141347	30186	rugosa	113		1887	Bock	12/3/2004	Vide Semiporina rugosa;
141354	30193	rugosa	113		1929	Bock	12/3/2004	Subjective junior synonym Lepralia reticulata fide Jelly (1889);   Etiam Smittia fide Jelly (1889);   Recent, Atlantic (France);
141373	30194	rugosa	113		1853	Bock	12/3/2004	Nunc Schizoporella fide Jelly (1889);   Etiam Porina fide Jelly (1889);   Recent, Mediterranean (Algeria);
141374	30194	rugosa	113		1929	Bock	12/3/2004	Vide Reptoporina rugosa;
141657	30303	rugosa	113		1887	Bock	12/3/2004	Nunc Schizoporella fide Winston & Hakansson, 1986;   Recent, Atlantic (Caribbean, Puerto Rico);
141719	30273	rugosa	113		1930	Bock	12/3/2004	Species typica de Tata van Beneden, 1849;   Species dubia fide Bassler (1934);   ?Subjective junior synonym Flustra lineata fide Jelly (1889);   Recent, Atlantic;
141856	30350	rugosa	113		1853	Bock	12/3/2004	Vide Canuella rugosa;
141986	30468	rugosa	113		1929	Bock	12/3/2004	Species typica Canuella Borg, 1933 non Scott, 1893;   Species typica Borgiola Strand, 1933;   Nunc Multicavea fide Voigt (1953);   Recent, Pacific (Japan);
141467	30218	rugulosa	113		1882	Bock	12/3/2004	non Canu & Bassler, 1920; Nunc Nevianipora fide Buge, 1979;   Recent, Atlantic (Porto Rico);
130109	20094	rustica	113		1842	Gordon	11/16/2005	Recent, Mediterranean (Tunisia);
137336	10091	rustica	113		1847	Bock	7/3/2004	Subjective junior synonym Pustulopora rustica fide Brood (1972);   Etiam Entalophora fide Manzoni (1877);   Etiam Pustulopora fide Waters (1878);   Recent, Mediterranean (Naples);   Fossil: Cretaceous (Senonian: France);   Miocene (Sicily) recognized only
137666	10091	rustica	113		1924	Bock	7/3/2004	Species typica Favosipora MacGillivray, 1885;   Etiam Lichenopora fide Jelly (1889);   Recent, Pacific (Australia);
140887	30075	rustica	113		1847	Bock	12/3/2004	Recent, Pacific (Philippines);
141375	30194	rustica	113		1853	Bock	12/3/2004	non Canu & Bassler, 1929; Recent, Pacific (China, Chuzan Archipelago);
141571	30223	rustica	113		1853	Bock	12/3/2004	non d'Orbigny, 1853; Recent, Indopacific (Philippine Islands, east Africa);
141733	30288	rustica	113		1853	Bock	12/3/2004	Vide Favosipora rugosa;
141857	30350	rustica	113		1847	Bock	12/3/2004	Vide Canuella rugosa;
141572	30223	rustica triplex	113		1890	Bock	12/3/2004	Vide Entalophora rugosa;
130412	20124	rylandi	113		1966	Bock	7/3/2004	Recent, Pacific (Philippines);   Fossil: Pleistocene (Japan);
130581	20135	rylandi	113		1965	Bock	7/3/2004	Recent, Atlantic;
132591	20276	rylandi	113		1974	Bock	7/3/2004	Nunc Sclerodomus. Check date. See Gordon (1988, p. 286).; Vide Pustulipora rustica;
133218	21159	rylandi	113		1974	Bock	7/3/2004	Etiam Sclerodomus fide Levinsen (1909);  Nunc Bifaxaria fide Waters (1888, 1905);   Recte Pustulopora;   Nunc Cheilostomatida fide Waters (1905);   Etiam Clausa fide d'Orbigny (1853);   Recent, Atlantic (Falklands);
130413	20124	sabatieri	113		1900	Bock	7/3/2004	Vide Retepora axillaris rustica;
132503	20268	saccata	113		1856	Bock	7/3/2004	Vide Pustilipora rustica;
133102	10090	saccata	113		1856	Bock	7/3/2004	Vide Idmonea rustica;
137178	20720	saccata	113		1856	Bock	7/3/2004	Nunc Filisparsa fide Waters (1905);   Recent, Pacific (Philippines); southeast Asian coasts and islands;
137179	20720	saccata beringi	113		1929	Bock	7/3/2004	Vide Idmonea rustica;
137180	20720	saccata orientalis	113		1955	Bock	7/3/2004	non von Hagenow, (1850); Vide Pustulipora rustica;
137181	20720	saccata rostrata	113		1888	Bock	7/3/2004	Recent, Pacific (Japan);
129778	20068	saccatum	113		1864	Bock	7/3/2004	Recent, Atlantic (USA, Georgia);
130847	20158	sacculata	113		1884	Bock	7/3/2004	Recent, northeast Atlantic (France, England);
135769	20566	sacculata	113		1864	Bock	7/3/2004	Vide Dendrobeania murmanica rylandi;
138745	20850	sacculata	113		1884	Bock	7/3/2004	Recent, Mediterranean (Ligurian Sea);  Neogene Pliocene-Pleistocene, Italy fide Pizzaferri 2004;
130502	20131	sagamiensis	113		1942	Bock	7/3/2004	?Subjective junior synonym Bugula avicularia flabellata vide Calvet (1902);   ?Subjective junior synonym Bugula simplex fide Ryland & Hayward (1977);   Recent, Mediterranean;
130762	20152	sagamiensis	113		1921	Bock	7/3/2004	Vide Eschara saccata;
133681	10090	sagamiensis	113		1921	Bock	7/3/2004	Species typica Cystisella Canu & Bassler, 1917;   Subjective junior synonym Eschara elegantula fide Smitt (1868) & Busk (1881, 1884);   Nunc Cystisella fide Canu & Bassler (1917);   Etiam Porella fide Jelly (1889);   Recent, circumpolar Arctic; Atlantic;
135957	20570	sagamiensis	113		1918	Bock	7/3/2004	Vide Eschara saccata;
139693	20941	sagamiensis	113		1921	Bock	7/3/2004	Recent, boreal Pacific;
132066	20217	sagittiferum	113		1926	Bock	7/3/2004	Subjective junior synonym Porella saccata beringia fide Kluge (1962);   Etiam Porella minuta orientalis fide Kulanin (1975);   Recent, boreal Pacific;
131014	20163	salicornia	113		1766	Bock	7/3/2004	Vide Porella elegantula rostrata;
131676	10090	salicornia	113		1766	Bock	7/3/2004	Vide Membranipora saccata;
133497	21083	salicornia	113		1766	Bock	7/3/2004	Nunc Scuticella fide Levinsen (1909);   Recent, south Atlantic;
139715	20943	salicorniodes	113		1869	Bock	7/3/2004	Subjective junior synonym Flustra trifolium fide Jelly (1889);   Subjective junior synonym Membranipora solida fide Lagaaij (1952);   Nunc Amphiblestrum fide Lagaaij (1952);   Recent, Atlantic (Britain);
131677	10090	salicornioides	113		1816	Bock	7/3/2004	Vide Catenicella sacculata;
135418	20563	salicornioides	113	1	1816	Bock	7/3/2004	Recent, Pacific (Japan);
136606	21224	salicornioides	113		1869	Bock	7/3/2004	Nunc Terminoflustra fide;   Etiam Flustra (Carbasea) fide;   Recent, Pacific (Japan);
138476	20834	salicornioides	113		1867	Bock	7/3/2004	Vide Carbasea sagamiensis;
131016	20163	salicornioides normani	113		1947	Bock	7/3/2004	Vide Menipea sympodia sagamiensis;
131349	21264	samboangensis	113		1881	Bock	7/3/2004	Vide Carbasea sagamiensis;
131493	20873	samboangensis	113		1881	Bock	7/3/2004	Recent, Pacific (Indonesia);
134588	21092	samboangensis	113		1881	Bock	7/3/2004	Vide Cellularia salicornia;
132602	20282	sandalia	113		1900	Bock	7/3/2004	Official Index of Rejected Names, International Commission on Zoological Nomenclature Opinion 949;   Species typica Salicornia Schweigger, 1819;   Subjective junior synonym Cellaria farciminoides fide Busk (1852);   Subjective junior synonym Eschara fistu
135770	20566	sandalia	113		1900	Bock	7/3/2004	Vide Cellularia salicornia;
126536	20834	sanguinea	113		1860	Bock	7/3/2004	Vide Onchopora salicornioides;
133219	21159	sanguinea	113		1868	Bock	7/3/2004	Vide Cellaria salicornioides;
134133	21367	sanguinea	113		1868	Bock	7/3/2004	Vide Cellularia salicorniodes;
