ARTICLE-ID	YEAR	ARTICLE-TEXT
2118	1995	1995. New fossil bryozoans from continental water bodies of Russia and Kazakhstan [in Russian]. Paleontologicheskii Zhurnal. 1995: 43-53.
2119	1993	1993. Bryozoa of continental reservoirs as food of hydrobionts [in Russian]. Byulleten' Moskovskogo Obshchestva Ispytatelei Prirody Otdel Biologicheskii. 98: 41-47.
2120	1990	1990. Bryozoa Phylactolaemata of the continental waters of Mongolia. Vestnik Zoologii. 3: 74-75.
2121	1990	1990. Zoarial polymorphism of pearlwort in continental reservoirs [in Russian]. Zhurnal Obshchei Biologii. 51: 836-840.
2122	1990	1990. An addition to the fauna of Phylactolaemata (Bryozoa) of Moscow region [in Russian]. Zoologicheskii Zhurnal. 69: 142-144.
2123	1987	1987. Ways of adaptations in Phylactolaemata [in Russian]. Trudy Paleontologicheskogo Instituta Akademiya Nauk Sssr. 222: 111-122.
2124	1985	1985. Bryozoa [in Russian]. Trudy Paleontologischeskogo Instituta Akademiya Nauk SSSR. 213: 85-87.
1038	1971	1971. Cupuladria canariensis (Busk) no Brasil. Bryozoa: Cheilostomata, Anasca. Boletim do Museu Nacional de Rio de Janeiro Geologia. 35: 1-6.
8163	1975	1975. Considerações sobre o desenvolimento do estudo dos briozo rios no Brasil. Anais da Academia Brasileira de Ciencias. 46: 377-382.
8164	1970	1970. Lista dos Bryozoa recentes e fósseis do Brasil. Publçôes avuls. Mus. nac., Rio de J.. No. 54: 1-23.
8165	1964	1964. Catálogo das espécies atuais de Bryozoa do Brasil com indicacções bibliográficas. Rio de Janeiro, Museu Nacional. : 1-46.
8166	1957	1957. Redescrição do exemplar-tipo de Lunulites pileolus White, 1887. Bol. Mus. nac. Brasil Rio de J.. 24: 1-6.
1039	1985	1985. Talmontipora n.g., ein neues aberrantes cyclostomes Bryozonengenus aus der Oberkreide der aquitanischen Beckens (Frankreich). Nachrichten der Akademie der Wissenschaften in Göttingen, II Mathematisch-physikalische Klasse. 1985: 101-113.
1986	1985	1985. Regressive Astogenese bei Nudonychocella n. g. n. sp. und anderen Bryozoen aus der Tuffkreide von Maastricht. Palaeontologische Zeitschrift. 59: 57-73.
1987	1985	1985. Talmontipora n.g., ein neues aberrantes cyclostomes Bryozoengenus aus der Oberkreide des aquitanischen Beckens (Frankreich). Nachrichten der Akademie der Wissenschaften in Göttingen II: Mathematisch - Physikalische Klasse. 3: 1-13.
1040	1936	1936. New findings of Silurian bryozoans [in Russian]. Tr TsNIGRI. Vyp. 61: 1-40.
1042	1932	1932. Microscopic method of study of Palaeozoic bryozoans of the Family Fenestellidae [in Russian]. Izv Vses geol razv obed Uprav. 51: 279-303.
1167	1956	1956. Class Bryozoa [in Russian]. Vses Nauk-Iss Geol Inst min Geol Okran Nedr SSSR (VSEGEI). 12: 42-49.
1212	1947	1947. Bryozoa. Atlas of the guide forms of the fossil faunas of the USSR. 3: 57-62.
1230	1960	1960. Nekotor...vid..paleozoic.. SSSR. New species of fossil plants and invertebrates of the USSR. 1?: 268-283.
1249	1956	1956. Lower Carboniferous Bryozoa of the Altai and Siberia [in Russian]. Trudy Vsesoyuznyy Nauchno-Issledovatelskiy Geologicheskiy Institut (VSEGEI), New Series. 13: 1-419.
1293	1977	1977. [in Russian] Devonian bryozoans  from Kazakhstan. Trudy VSEGEI. 186: 1-192.
1312	1974	1974. On some controversial questions of the systematics of Palaeozoic Bryozoa [In Russian]. Trudy Vsesoyuznyy Nauchno-Issledovatelskiy Geologicheskiy Institut (VSEGEI), New Series. 182: 192-204.
1422	1933	1933. Upper Silurian Bryozoa from eastern Balkhash Lake region [in Russian]. Trudy vses geol razv obed. 51: 1-16.
1423	1927	1927. On the affinity of some European and North American species of Carboniferous Fenestellae [in Russian]. Ezhegodnik Vsesoyuznogo Paleontologicheskogo Obshchestva. 5: 105-118.
1431	1953	1953. Nizhnekamennougol'nye mshanki Kazakhstana. Izd AN SSSR, Tr Vses n-issl geol in-ta (VSEGEI). -1953: 1-183.
4169	1979	1979. On the irrational division of Fenestella genus [In Russian]. Ezhegodnik Vsesoyuznogo Paleontologicheskogo Obshchestva. 22: 287-294.
4170	1977	1977. Paleozoic bryozoans of the order Cryptostomata; analysis of some families and genera [in Russian]. Trudy - Vsesoyuznyy Ordena Lenina Nauchno-Issledovatel'skiy Geologicheskiy Institut im A.P. Karpinskogo, Novaya Seriya,. 228: 1-110.
4171	1961	1961. Ordovikskie i Silurijskie mshanki Sibirkoj Platformy Otryad Cryptostomata. Trudy Vsesoyuznyy Nauchno-Issledovatelskiy Geologicheskiy Institut (VSEGEI), New Series. 41: 1-246.
4172	1957	1957. Importance of bryozoans for the paleography of the Paleozoic of the USSR [in Russian]. Trudy sessii Vsesoyuzhogho Paleontologhicheskogho Obshchestva. 1?, 1957: 126-146.
4173	1955	1955. Characteristics of bryozoans of the order Cryptostomata in Ordovician and Silurian of Siberian Platform [in Russian]. Mat VSEGEI. Vyp.7: 129-132.
4174	1954	1954. On a new finding of Mid-Carboniferous fauna in western slopes of Dzhungarian Ala-tau [in Russian]. CR Acad Sci URSS. 96: 1041-1042.
4175	1949	1949. Fenestella from the Devonian of Kazakhstan with unusual construction of the zooecia [in Russian]. Ezhegodnik Vsesoyuznogo Paleontologicheskogo Obshchestva. 13: 31-41.
4176	1949	1949. The first finding of Triassic bryozoans in USSR [in Russian]. Doklady Akademiya Nauk SSSR. 66: 459-461.
4177	1948	1948. Devonian Bryozoa of the Altai [in Russian]. Trudy Paleontologischeskogo Instituta Akademiya Nauk SSSR. 3: 1-172.
4178	1948	1948. Carboniferous Bryozoa from the northeast Balkhash Lake region [in Russian]. Izd AN Kazakh SSR. : 1-70.
4179	1945	1945. The discovery of the genus Dictyoretmon in the Djungarian Ala-Tau [in Russian]. Ezhegodnik Vsesoyuznogo Paleontologicheskogo Obshchestva. 12: 114-119.
4180	1945	1945. Alexandra Ioanna Nikiforova [in Russian]. Annuaire Mus. Zool. Acad. Impér. Sci. St. Pétersbourg. russe 12: 160-161.
4181	1938	1938. Upper Devonian of the Gorny, Altai [in Russian]. Mat VSEGEI. 3: 80-92.
4182	1935	1935. Upper Paleozoic Bryozoa of the Kolyma region [in Russian]. Tr Sov po izuch prozv sil (SOPS). Vyp. 24: 65-79.
4183	1935	1935. On the history of the study of Bryozoa [in Russian]. Ezhegodnik Vsesoyuznogo Paleontologicheskogo Obshchestva. 10: 59-70.
4184	1932	1932. Die Bryozoen des deutschen Unterkarbons. Abhandlungen der Preußischen Geologischen Landesanstalt. 141: 1-74.
4185	1930	1930. On certain Palaeozoic Bryozoa in the British Museum (Natural History). Geological Magazine. 67: 178-189.
4186	1929	1929. On the results of the study of collections of Paleozoic bryozoans in certain museums of western Europe [in Russian]. Izvestiya Geologiceskogo komissii (Leningrad). 48: 863-883.
4187	1929	1929. Über einige im Paläozoicum West-Europas bisher unbekannte Bryozoengattungen aus der Families der Fenestellidae. Centralbl Min Geol und Pal Abt B Stuttgart. B11: 577-586.
4188	1928	1928. History of development of Bryozoa from the family Fenestellidae [in Russian]. Izvestiya Geologiceskogo komissii (Leningrad). 47: 479-518.
4189	1928	1928. Importance of bryozoans in Paleozoic stratigraphy [in Russian]. Geolski Vjesn. 6: 38-41.
4190	1928	1928. Über die Entdeckung der Gattung Semicoscinium Prout in den mitteldevonischen Ablagerungen der Eifel und über die Bedeutung dieses Fundes. Centralbl Min Geol und Pal Abt B Stuttgart. 1928: 476-478.
4191	1926	1926. Middle Devonian bryozoans of northwest Mongolia with a description of the microscopic method for the determination of fenestellids [in Russian]. Tr Geol muzeya AN SSSR (Leningrad). 1: 1-28.
4192	1926	1926. Some Devonian Bryozoa from the Kuznetzk Basin. Izvestiya Geologiceskogo komissii (Leningrad). 44: 905-915.
4193	1926	1926. Carboniferous-Devonian Reteporinae from the Altai Mountains [in Russian]. Izvestiya Geologiceskogo komissii (Leningrad). 44: 785-803.
4194	1926	1926. Lower Carboniferous Bryozoa from the Kuznetzk Basin [in Russian]. Izvestiya Geologiceskogo komissii (Leningrad). 43: 1237-1290.
1041	1961	1961. Morphology of the hemispheric zoaria of bryozoan order Trepostomata [in Russian]. Geologia-Inst Uurim. 6: 113-140.
4830	1960	1960. The stratigraphical distribution and importance of the Bryozoa in the Ordovician of Estonia [in Russian??]. Geol Märkmed. 1: 5-14.
4831	1958	1958. New cryptostomatous Bryozoans from the Ordovician of Estonia [in Russian]. Isv Akad Nauk Esth S S R. 4: 330-347.
1043	1975	1975. Bryozoans of the genus Smittina (Cheilostomata) from the Paleogene of Mangyshlak. Paleontologicheskii Zhurnal. 1975: 117-120.
1044	1974	1974. Late Devonian and Early Tournaisian bryozoans of the central part of the Russian Platform [In Russian]. Paleontologicheskii Zhurnal. 1974: 45-53.
1237	1975	1975. A new bryozoan genus of the family Phylloporinidae [in Russian]. Paleontologicheskii Zhurnal. 1975: 138-140.
1337	1979	1979. Phylloporinina, a new suborder of Paleozoic Bryozoa [In Russian]. Paleontologicheskii Zhurnal. 1979: 59-68.
1392	1985	1985. Upper Devonian bryozoans of Transcaucasia [in Russian]. Geologya i Razvedka. 8: 1-12.
5125	2001	2001. New bryozoan species of the Family Atactotoechidae from the Devonian of Transcaucasia [in Russian]. Paleontologicheskii Zhurnal. 2001: 45-49.
5126	1997	1997. New bifoliate bryozoans of the order Trepostomida [in Russian]. Paleontologicheskii Zhurnal. 1997: 22-26.
5127	1996	1996. Development and distribution of bryozoans in the Ordovician of the East-European Platform [in Russian]. Paleontologicheskii Zhurnal. 1996: 52-66.
5128	1991	1991. New bryozoan species of the order Cryptostomida [in Russian]. Paleontologicheskii Zhurnal. 1991: 124-127.
5129	1990	1990. New genus of cryptostomid (Cryptostomida) [in Russian]. Paleontologicheskii Zhurnal. 1990: 127-130.
5130	1988	1988. New Upper Ordovician Phylloporinina (Bryozoa) of Estonia [in Russian]. Paleontologicheskii Zhurnal. 1988: 100-103.
5131	1985	1985. Bryozoans of the suborder Phylloporina [in Russian]. Trudy Paleontologischeskogo Instituta Akademiya Nauk SSSR. 214: 1-102.
5132	1980	1980. Phylloporinina, a new suborder of Paleozoic Bryozoa. Paleontological Journal. 13: 56-64.
1046	1971	1971. On the genus Diploclema (Bryozoa) and its members from the Silurian deposits of Estonia [in Russian]. Paleontologicheskii Zhurnal. 1971: 119-123.
1055	1972	1972. Polymorphism in the family Ptilodictyidae (Bryozoa) [In Russian]. Paleontologicheskii Zhurnal. 1972: 57-63.
1047	1969	1969. New Lower Carboniferous fenestellids from northeastern Uzbekistan [In Russian]. Paleontologicheskii Zhurnal. 1969: 53-57.
8256	1974	1974. Pseudonematopora, novyj rod rannekamennougol'nykh mshanok. Paleontologicheskii Zhurnal. 1974: 130-132.
8257	1974	1974. Pseudonematopora, a new Early Carboniferous bryozoan genus. Paleontological Journal. 8: 557-559.
8258	1969	1969. New Lower Carboniferous fenestellids form northeastern Uzbekistan. Palontological Journal (translation of Paleont. Zhur.). 3: 496-500.
1049	1971	1971. Benthos of subsaline water ponds of the Sivash area in the Kherson region [In Russian, English summary]. Gidrobiol. Zh.. 7: 56-62.
1054	1975	1975. First finds of Carboniferous bryozoans in the Tugur-Chumikan district of the Khabarovsk territory [in Russian]. Paleontologicheskii Zhurnal. 1975: 69-78.
3240	1981	1981. New Permian Trepostomida Rhabdomesonida of the Khabarovsk region. Paleontologicheskii Zhurnal. 1981: 53-64.
3241	1981	1981. New Permian Trepostomida Rhabdomesonida of the Khabarovsk Region [Novyye permskiye trepostomidy i rabdomezonidy Khabarovskogo kraya]. Paleont. Jour.. 4: 53-66.
3242	1980	1980. New Early Devonian bryozoans of the Upper Amur region. Paleontological Journal. 13: 424-430.
3243	1979	1979. New Early Devonian bryozoans of the Upper Amur region [in Russian]. Paleontologicheskii Zhurnal. 1979: 40-46.
3244	1976	1976. Main trends in the evolution of the suborder Timanodictyina. Paleontological Journal. 10: 448-458.
3245	1976	1976. Main trends in the evolution of the suborder Timanodictyina [in Russian]. Paleontologicheskii Zhurnal. 1976: 77-86.
3246	1967	1967. New bryozoans of the order Trepostomata of the Upper Permian of the Khabarovsk Territory. Paleontologicheskii Zhurnal. 1967: 69-73.
3247	1967	1967. New bryozoans of the order Trepostomata of the Upper Permian of the Khabarovsk Territory. Paleontological Journal. 1: 59-63.
3248	1966	1966. New Permian bryozoans from the Khabarovsk region [in Russian]. Paleontologicheskii Zhurnal. 1966: 42-48.
1056	1970	1970. On the Caspian fauna in the Black Sea (beyond the limits of freshened regions). [in Russian]. Gidrobiol. Zh.. 6: 20-25.
1061	1842	1842. Remarks on the genus Lepralia of Dr. Johnston with descriptions of six undescribed species. Annals and Magazine of Natural History. 9: 407-414.
5948	1841	1841. Supplement to a catalogue of Irish Zoophytes. Annals and Magazine of Natural History. 7: 276-287.
5949	1841	1841. Supplement to a catalogue of Irish Zoophytes. Annals and Magazine of Natural History. 7: 363-373.
5950	1841	1841. Description of two new genera of Irish zoophytes. Annals and Magazine of Natural History. 7: 483-486.
5951	1840	1840. Catalogue of Irish Zoophytes. Annals and Magazine of Natural History. (1) 6: 166-175.
1064	1994	1994. Stages of evolutionary development in trepostomid perlworts [in Russian]. Zhurnal Obshchei Biologii. 55: 489-508.
6237	2004	2004. Evolution and biogeography of Paleozoic bryozoans: The results of quantitative analysis. Moscow: GEOS. : 1-182.
6238	1999	1999. Quantitative analysis of the evolution of the Paleozoic bryozoan order Fenestellida [in Russian]. Paleontologicheskii Zhurnal. 1999: 30-37.
6239	1997	1997. Diversity dynamics in the order Trepostomida (Bryozoa). Records Of The Queen Victoria Museum. 104: 25-29.
6240	1997	1997. Phases of the evolution of bryozoans of the order Rhabdomesida [in Russian]. Paleontologicheskii Zhurnal. 1997: 27-34.
6241	1997	1997. Stages of evolution of cryptostomid bryozoans [in Russian]. Paleontologicheskii Zhurnal. 1997: 68-75.
6242	1996	1996. Quantitative regularities in the evolution of Cystoporida (Bryozoa). Zhurnal Obshchei Biologii. 57: 592-607.
1065	1991	1991. Bryozoan morphological and genetic correspondence: what does it prove?. Science. 251: 318-319.
1068	1976	1976. Gradienti ecologici riflessi nella composizione del fouling nella Laguna Veneta settentrionale. Archivio di oceanografia e limnologia. 18: 195-216.
8170	1976	1976. Distribuzione del fouling lungo i canali Marghere-Mare. Atti dell'Instituto Veneto di scienze, lettere ed arti. 84: 33-45.
1069	1945	1945. Geology of the Red Deer and Rosebud Sheets, Alberta. Alberta Research Council Report. 13: 109.
1072	2001	2001. Towards a phylogenetic system of the Bryozoa. Zoology (Jena). 103: 99.
1074	1985	1985. Species-level bryozoan assemblages within the Lower Permian Wreford Megacycloyhem of Kansas, Oklahoma and Nebraska. Neuvieme Congres Internationale de Stratigraphie et de Geologie du Carbonifere, Compte Rendu. 5: 256-260.
1075	2001	2001. Undescribed species of Japanese and New Zealand Eurystomellidae (Phylum Bryozoa) and their phylogenetic relationships. Zoological Science. 18 (supplement): 43.
1076	2000	2000. Study on sexual reproduction of freshwater bryozoan, Lophopodella carteri in Lake Hachiro. Zoological Science. 17 (supplement): 45.
1077	2000	2000. Interspecific variations in morphological and behavioral characteristics of newly liberated buds of solitary entoprocts. Zoological Science. 17 (supplement): 40.
5610	2003	2003. Four new solitary entoprocts (Entoprocta: Loxosomatidae) from Okinawa Island, The Ryukyu Archipelago, Japan. Proceedings of the Biological Society of Washington. 116: 1007-1020.
5611	2002	2002. Loxocorone, a New Genus of the Family Loxosomatidae (Entoprocta: Solitaria), with Descriptions of Two New Loxomitra (sensu stricto) and a New Loxocorone from Okinawa, the Ryukyu Archipelago, Japan. Zoological Science. 19: 359-367.
5612	2001	2001. Three New Loxosomella (Entoprocta: Loxosomatidae) from Coral Reef Shore in Okinawa, Ryukyu Archipelago, Japan. Zoological Science. 18: 879-887.
1078	2003	2003. Bryozoans and their associated biofilms from coastal waters of Japan and New Zealand. Terra Nostra. 39144: 118-119.
1079	1960	1960. Bryozoa [in Russian]. Trudy Sibiriskii nauchno-issledovatel. Institut geologii, geofisiki i mineralnogo surv? ...SSSR. 19: 362,393-400.
1080	1960	1960. General characters of the the Bryozoa of the Upper Ordovician of the Altai Mountains [in Russian]. Trudy Sibirskogo nauchno-isledovatelskogo instituta geologii, geofiziki i mineralnogo syrya (SNIIGGIMS). 8: 84-85.
1161	1955	1955. Carboniferous Bryozoa from the Russian Platform [in Russian]. Trudy Paleontologischeskogo Instituta Akademiya Nauk SSSR. 57: 1-207.
1195	1942	1942. A review of the stratigraphic distribution of the Carboniferous bryozoans of the Moscow depression [in Russian]. Bull Acad Sci URSS Ser Biol. 39084: 99-123.
1232	1941	1941. Lower Permian bryozoans of the Urals [in Russian]. Paleontologiya SSSR. 5: 1-276.
